gene_id	Symbol	gene_biotype	localization	tpm_wt	log2FoldChange.mem.wt.vs.cyt.wt	padj.mem.wt.vs.cyt.wt
ENSG00000159079.14	C21orf59	protein_coding	cytosolic	62.44	-0.560639083168266	0.00020297740682984
ENSG00000159082.13	SYNJ1	protein_coding	cytosolic	4.63	-0.121617841039739	0.7849242762584
ENSG00000159086.10	PAXBP1	protein_coding	cytosolic	21.42	0.228760858118503	0.219845042443631
ENSG00000159110.15	IFNAR2	protein_coding	NA	23.21	1.4673582807922	7.48970175246549e-14
ENSG00000159111.8	MRPL10	protein_coding	cytosolic	58.7	-0.0483404463104955	0.868311829071587
ENSG00000159128.10	IFNGR2	protein_coding	NA	56.53	1.01069081618684	1.55819926038591e-07
ENSG00000159131.12	GART	protein_coding	cytosolic	161.34	-1.10939386282589	5.28673168217407e-09
ENSG00000159140.13	SON	protein_coding	cytosolic	117.945	-0.884601435602791	5.51464073955399e-06
ENSG00000159147.13	DONSON	protein_coding	cytosolic	61.555	-0.0705941937470504	0.756458218237715
ENSG00000159164.5	SV2A	protein_coding	membrane	13.67	3.69019123671353	1.68812670378223e-40
ENSG00000159176.9	CSRP1	protein_coding	cytosolic	3.12	-0.241393759437197	0.863068735646011
ENSG00000159184.7	HOXB13	protein_coding	cytosolic	6.07	0.0141626174628038	0.977743977512523
ENSG00000159199.9	ATP5G1	protein_coding	cytosolic	738.105	0.159665803777591	0.532329182351932
ENSG00000159200.13	RCAN1	protein_coding	cytosolic	22.41	-0.443567745444329	0.0486567422737246
ENSG00000159202.13	UBE2Z	protein_coding	cytosolic	47.97	-0.177716866385388	0.259892148975687
ENSG00000159210.5	SNF8	protein_coding	cytosolic	225.09	-0.330676891198264	0.0467704392152367
ENSG00000159214.8	CCDC24	protein_coding	cytosolic	2.845	-0.144439455395549	0.905979108696849
ENSG00000159216.14	RUNX1	protein_coding	cytosolic	4.31	0.199068893251389	0.639938518620323
ENSG00000159217.5	IGF2BP1	protein_coding	cytosolic	37.9	-0.347686450605241	0.201242009444052
ENSG00000159228.8	CBR1	protein_coding	cytosolic	96.07	-0.309570245449439	0.134559294648421
ENSG00000159231.5	CBR3	protein_coding	cytosolic	17.805	-0.164996719820063	0.776240430933242
ENSG00000159239.7	C2orf81	protein_coding	NA	1.395	0.932479286067043	0.499739241757087
ENSG00000159247.8	TUBBP5	pseudogene	cytosolic	14.265	0.126988233936022	0.765700762075646
ENSG00000159256.8	MORC3	protein_coding	cytosolic	9.205	-0.620950174871995	0.00150403518853177
ENSG00000159259.7	CHAF1B	protein_coding	cytosolic	32	-0.67269011600249	6.36366596945448e-05
ENSG00000159263.11	SIM2	protein_coding	cytosolic	11.745	0.042492369958869	0.935062636907388
ENSG00000159267.10	HLCS	protein_coding	cytosolic	18.26	-0.00684134862462927	0.983905468972663
ENSG00000159314.7	ARHGAP27	protein_coding	cytosolic	4.055	-0.308437421410485	0.604506763224975
ENSG00000159322.13	ADPGK	protein_coding	membrane	50.37	3.32076001425263	6.05265076246812e-87
ENSG00000159335.11	PTMS	protein_coding	cytosolic	287.355	0.192065047394622	0.374643027174934
ENSG00000159346.8	ADIPOR1	protein_coding	NA	93.825	1.19731499633157	9.79151380929842e-31
ENSG00000159348.8	CYB5R1	protein_coding	membrane	21.515	3.76304610283202	3.19766542567981e-37
ENSG00000159352.11	PSMD4	protein_coding	cytosolic	196.66	-0.843859221944684	3.733744973123e-08
ENSG00000159363.13	ATP13A2	protein_coding	membrane	36.445	3.353559219869	8.50193565117078e-47
ENSG00000159377.6	PSMB4	protein_coding	cytosolic	466.515	-0.579444791189898	2.54817213133616e-05
ENSG00000159387.7	IRX6	protein_coding	cytosolic	1.17	-0.0541121685265693	0.972205262810022
ENSG00000159388.5	BTG2	protein_coding	cytosolic	28.61	0.165261548879284	0.424884604743634
ENSG00000159399.5	HK2	protein_coding	cytosolic	12.905	-1.02703266365984	0.00127100015562715
ENSG00000159403.11	C1R	protein_coding	membrane	6.52	3.05942743980537	1.61949649068693e-05
ENSG00000159423.12	ALDH4A1	protein_coding	cytosolic	13.73	-0.4870058338755	0.029393171931492
ENSG00000159433.7	STARD9	protein_coding	NA	3.635	0.756521663020786	0.0755532846934581
ENSG00000159445.8	THEM4	protein_coding	cytosolic	21.23	0.0119172320166532	0.976578292735354
ENSG00000159459.7	UBR1	protein_coding	cytosolic	5.81	-0.345095649156164	0.13382481808718
ENSG00000159461.10	AMFR	protein_coding	membrane	54.445	3.07430114269244	3.11557609611633e-75
ENSG00000159479.12	MED8	protein_coding	cytosolic	33.555	-0.102031085821227	0.707773583360641
ENSG00000159556.5	ISL2	protein_coding	cytosolic	9.695	0.189668880601078	0.758625150590624
ENSG00000159579.9	RSPRY1	protein_coding	cytosolic	16.68	-0.110645354063118	0.629119871040817
ENSG00000159592.6	GPBP1L1	protein_coding	cytosolic	74.39	-0.315021252798513	0.039134700216718
ENSG00000159593.10	NAE1	protein_coding	cytosolic	85.45	-0.58057166985599	8.2100504862553e-05
ENSG00000159596.6	TMEM69	protein_coding	NA	45.625	0.762926847666537	1.4907215677307e-05
ENSG00000159640.10	ACE	protein_coding	membrane	3.145	1.96609906574765	0.00575020975553869
ENSG00000159658.6	EFCAB14	protein_coding	NA	25.735	0.900290841636352	1.38404468235038e-09
ENSG00000159685.6	CHCHD6	protein_coding	cytosolic	41.69	0.372993723032232	0.222968637860851
ENSG00000159692.11	CTBP1	protein_coding	cytosolic	106.645	-0.115228825176266	0.615146083893013
ENSG00000159713.6	TPPP3	protein_coding	cytosolic	3.26	-0.460548318559933	0.714293231833996
ENSG00000159714.6	ZDHHC1	protein_coding	NA	2.315	1.87190724557737	0.139554881162879
ENSG00000159720.7	ATP6V0D1	protein_coding	cytosolic	23.82	0.123895698632198	0.755567572279667
ENSG00000159733.9	ZFYVE28	protein_coding	cytosolic	2.26	0.197425162407424	0.86285639995152
ENSG00000159753.9	RLTPR	protein_coding	cytosolic	1.855	0.474564391039862	0.594221672244017
ENSG00000159784.13	FAM131B	protein_coding	cytosolic	2.185	0.44529252941732	0.739816164394674
ENSG00000159788.14	RGS12	protein_coding	cytosolic	8.88	-0.363299148601549	0.519570009176748
ENSG00000159792.5	PSKH1	protein_coding	cytosolic	8.6	0.295443400706239	0.319881351379456
ENSG00000159840.11	ZYX	protein_coding	cytosolic	29.015	0.244051514413286	0.522300969932633
ENSG00000159842.10	ABR	protein_coding	cytosolic	28.345	-0.447323825365572	0.0405182764331804
ENSG00000159871.10	LYPD5	protein_coding	cytosolic	1.14	-0.273448180998437	0.871558585919647
ENSG00000159873.5	CCDC117	protein_coding	cytosolic	38.21	-0.595907293342753	1.10349129169309e-06
ENSG00000159882.8	ZNF230	protein_coding	cytosolic	9.255	-0.0424873463564108	0.907021218806927
ENSG00000159884.7	CCDC107	protein_coding	membrane	7.25	2.76423649924573	3.80631152190993e-09
ENSG00000159885.9	ZNF222	protein_coding	cytosolic	11.705	-0.438610618001226	0.123106748642659
ENSG00000159899.10	NPR2	protein_coding	NA	2.385	0.556645756824992	0.385815521121595
ENSG00000159905.10	ZNF221	protein_coding	NA	4.555	0.739413268250039	0.0875750515132971
ENSG00000159915.8	ZNF233	protein_coding	cytosolic	3.465	-0.105156000110566	0.860439149049303
ENSG00000159917.10	ZNF235	protein_coding	cytosolic	3.61	-0.230591563968655	0.666710686990231
ENSG00000159921.10	GNE	protein_coding	cytosolic	16.62	-0.500275239950166	0.0414170484101099
ENSG00000160007.13	ARHGAP35	protein_coding	cytosolic	13.405	-0.636401694098049	0.00149408753618298
ENSG00000160014.12	CALM3	protein_coding	cytosolic	224.025	-0.244372963708319	0.132478729843485
ENSG00000160049.7	DFFA	protein_coding	cytosolic	40.215	-0.136269502247274	0.485464630213128
ENSG00000160050.10	CCDC28B	protein_coding	cytosolic	32.62	-0.308894076670415	0.512622823759307
ENSG00000160051.7	IQCC	protein_coding	cytosolic	6.87	0.318152605630592	0.467562177223089
ENSG00000160055.15	TMEM234	protein_coding	membrane	9.3	2.11859980657763	6.09752183492697e-09
ENSG00000160058.14	BSDC1	protein_coding	cytosolic	36.92	0.346131064556213	0.054041526023219
ENSG00000160062.10	ZBTB8A	protein_coding	cytosolic	5.015	-0.246122951571704	0.447313124841194
ENSG00000160072.15	ATAD3B	protein_coding	cytosolic	22.465	0.124351843918851	0.748977590894702
ENSG00000160075.10	SSU72	protein_coding	cytosolic	135.295	0.102223788979751	0.591879311162427
ENSG00000160087.16	UBE2J2	protein_coding	cytosolic	73.11	0.0199338472558825	0.944058950532632
ENSG00000160094.10	ZNF362	protein_coding	cytosolic	8.64	-0.0129197737140523	0.987869712056685
ENSG00000160097.11	FNDC5	protein_coding	NA	1.08	0.699789362356935	0.532154701890488
ENSG00000160113.5	NR2F6	protein_coding	NA	25.255	0.660662103666762	0.0104231180900075
ENSG00000160124.5	CCDC58	protein_coding	cytosolic	65.71	-0.674186412887921	1.95000393599792e-05
ENSG00000160131.9	VMA21	protein_coding	NA	51.745	1.01510640603687	1.92423144770022e-26
ENSG00000160145.11	KALRN	protein_coding	cytosolic	2.39	0.0122443081920735	0.991955582398223
ENSG00000160161.5	CILP2	protein_coding	membrane	1.45	6.16599358583727	0.000875281833380391
ENSG00000160172.6	FAM86C2P	pseudogene	NA	3.875	0.593296931359312	0.348138467639076
ENSG00000160179.14	ABCG1	protein_coding	membrane	4.875	2.42818804808504	0.00048898748180937
ENSG00000160190.9	SLC37A1	protein_coding	membrane	5.02	1.81455677134564	6.14373319317873e-07
ENSG00000160191.13	PDE9A	protein_coding	cytosolic	20.54	0.0982292918499374	0.846237199204523
ENSG00000160193.7	WDR4	protein_coding	cytosolic	24.05	-0.34971093518508	0.174567576412945
ENSG00000160194.13	NDUFV3	protein_coding	cytosolic	30.765	-0.0333663377667802	0.908021615057522
ENSG00000160199.10	PKNOX1	protein_coding	cytosolic	10.545	0.0782989731259242	0.764472314909536
ENSG00000160200.13	CBS	protein_coding	cytosolic	56.14	-0.519418593739694	0.00971496085396359
ENSG00000160201.7	U2AF1	protein_coding	cytosolic	445.585	-0.35148691553637	0.00390198531141902
ENSG00000160207.4	HSF2BP	protein_coding	NA	1.115	0.689820547243082	0.62117256116563
ENSG00000160208.11	RRP1B	protein_coding	cytosolic	52.45	-0.65489411568631	0.0005272078737978
ENSG00000160209.14	PDXK	protein_coding	cytosolic	27.425	-0.152822606648759	0.527561075807621
ENSG00000160211.11	G6PD	protein_coding	cytosolic	44.385	-0.596100395397845	0.0444141424233229
ENSG00000160213.5	CSTB	protein_coding	cytosolic	57.065	0.064348313109671	0.771720848768708
ENSG00000160214.8	RRP1	protein_coding	cytosolic	45.335	-0.248125179018255	0.29951117101748
ENSG00000160216.14	AGPAT3	protein_coding	membrane	32.62	1.53909331360958	7.74666822807001e-19
ENSG00000160218.8	TRAPPC10	protein_coding	cytosolic	15.115	-0.0104775931370831	0.977743977512523
ENSG00000160221.12	C21orf33	protein_coding	cytosolic	131.475	-0.37548125456003	0.0283972987029288
ENSG00000160223.12	ICOSLG	protein_coding	membrane	2.125	2.0324931942595	0.000157219942387777
ENSG00000160226.11	C21orf2	protein_coding	cytosolic	13.255	0.162192480402298	0.739939511371135
ENSG00000160229.7	ZNF66	protein_coding	NA	2.235	0.693317527629477	0.545889038966368
ENSG00000160233.6	LRRC3	protein_coding	membrane	3.055	3.54441688643746	0.000689146079878226
ENSG00000160256.8	FAM207A	protein_coding	cytosolic	40	-0.482342420827347	0.0949062762780425
ENSG00000160271.10	RALGDS	protein_coding	cytosolic	21.915	0.446669011250903	0.0363689275459399
ENSG00000160285.10	LSS	protein_coding	cytosolic	29.95	-0.415956685995203	0.111706687203482
ENSG00000160293.12	VAV2	protein_coding	cytosolic	10.73	-0.442627218845489	0.209489269559545
ENSG00000160294.6	MCM3AP	protein_coding	cytosolic	49.395	-0.331727059892114	0.190626884441996
ENSG00000160298.13	C21orf58	protein_coding	NA	21.755	1.08365983527722	3.94572386969307e-05
ENSG00000160299.12	PCNT	protein_coding	NA	25.945	0.585671801740969	0.11158625516318
ENSG00000160305.13	DIP2A	protein_coding	cytosolic	16.165	0.163180471168868	0.648782473803784
ENSG00000160307.5	S100B	protein_coding	cytosolic	1.34	-1.07798672062773	0.587627573343943
ENSG00000160310.12	PRMT2	protein_coding	cytosolic	36.355	-0.0990016291075071	0.736046206598909
ENSG00000160323.14	ADAMTS13	protein_coding	cytosolic	2.855	0.044695410658971	0.978506351378267
ENSG00000160325.10	CACFD1	protein_coding	NA	4.285	1.45121115704749	0.00270922028800456
ENSG00000160326.9	SLC2A6	protein_coding	membrane	4.49	3.62815989847993	6.45465947320487e-13
ENSG00000160336.10	ZNF761	processed_transcript	cytosolic	7.435	-0.16966720234642	0.564134396418671
ENSG00000160345.8	C9orf116	protein_coding	cytosolic	11.235	0.407133599652573	0.449145458596733
ENSG00000160352.11	ZNF714	protein_coding	cytosolic	11.035	0.00654709852373945	0.988599196655804
ENSG00000160360.7	GPSM1	protein_coding	cytosolic	29.34	-0.139749785014298	0.711798654484294
ENSG00000160392.9	C19orf47	protein_coding	cytosolic	23.29	0.167621538419497	0.627816185820297
ENSG00000160404.13	TOR2A	protein_coding	membrane	14.405	1.53509561198785	1.97047205035331e-07
ENSG00000160408.10	ST6GALNAC6	protein_coding	cytosolic	20.915	-0.191477707965458	0.480150352575055
ENSG00000160410.10	SHKBP1	protein_coding	cytosolic	83.895	-0.218140515586535	0.341242008956182
ENSG00000160439.11	RDH13	protein_coding	cytosolic	21.58	0.0654765827118899	0.875992956668571
ENSG00000160445.6	ZER1	protein_coding	cytosolic	18.59	-0.152978199024105	0.718044131374403
ENSG00000160446.14	ZDHHC12	protein_coding	membrane	34.18	2.19635753267686	6.87144476651195e-15
ENSG00000160447.6	PKN3	protein_coding	cytosolic	33.72	-0.00560735506102822	0.991961312850674
ENSG00000160460.11	SPTBN4	protein_coding	cytosolic	3.725	0.0668691305763772	0.957465038895832
ENSG00000160469.12	BRSK1	protein_coding	cytosolic	5.895	0.192833648294618	0.785674686722004
ENSG00000160551.5	TAOK1	protein_coding	cytosolic	15	-0.0319657501030383	0.925952707767494
ENSG00000160563.9	MED27	protein_coding	cytosolic	47.37	-0.157575088411397	0.595749739130797
ENSG00000160570.9	DEDD2	protein_coding	cytosolic	34.98	0.364799891204417	0.138419094634292
ENSG00000160584.11	SIK3	protein_coding	cytosolic	5.56	-0.146330676625228	0.689282470618381
ENSG00000160588.5	MPZL3	protein_coding	membrane	3.45	2.47472870401263	6.46751361525842e-12
ENSG00000160602.9	NEK8	protein_coding	cytosolic	5.74	0.375901593433527	0.452500873308565
ENSG00000160606.6	TLCD1	protein_coding	membrane	24.28	3.62970558607857	2.63455295488246e-23
ENSG00000160613.8	PCSK7	protein_coding	membrane	10.04	1.72256370932346	1.0676847096821e-10
ENSG00000160633.8	SAFB	protein_coding	cytosolic	76.12	-1.16280855785454	1.98028114852415e-11
ENSG00000160679.8	CHTOP	protein_coding	cytosolic	109.26	-0.282203732172253	0.0460838558458514
ENSG00000160685.9	ZBTB7B	protein_coding	cytosolic	11.575	0.435930784857772	0.295784632233168
ENSG00000160688.14	FLAD1	protein_coding	cytosolic	54.765	0.0874264695823783	0.798965612922043
ENSG00000160691.14	SHC1	protein_coding	cytosolic	16.455	-0.528743339667969	0.0266028885133184
ENSG00000160695.10	VPS11	protein_coding	cytosolic	7.66	-0.103577958032642	0.832833842711487
ENSG00000160703.11	NLRX1	protein_coding	cytosolic	7.335	0.354142052429218	0.410057328442159
ENSG00000160710.11	ADAR	protein_coding	cytosolic	70.455	-0.452871390569796	0.00764002813205478
ENSG00000160712.8	IL6R	protein_coding	membrane	1.825	3.0359776793737	4.5493708572409e-09
ENSG00000160714.5	UBE2Q1	protein_coding	cytosolic	36.67	-0.141574248228957	0.481055962243412
ENSG00000160741.12	CRTC2	protein_coding	cytosolic	16.805	0.299381067349906	0.34161798385011
ENSG00000160746.8	ANO10	protein_coding	membrane	8.905	2.92081404169252	4.19400389301614e-25
ENSG00000160752.10	FDPS	protein_coding	cytosolic	282.155	-0.160728929088567	0.376411942909432
ENSG00000160753.11	RUSC1	protein_coding	cytosolic	40.495	0.0643929879017545	0.818019468361085
ENSG00000160766.10	GBAP1	pseudogene	cytosolic	1.825	0.478063028517346	0.644443950130436
ENSG00000160767.16	FAM189B	protein_coding	membrane	55.695	1.56826685487535	1.22336816461177e-11
ENSG00000160781.11	PAQR6	protein_coding	NA	2.265	1.28003742243722	0.160788821721277
ENSG00000160783.15	PMF1	protein_coding	cytosolic	81.845	-0.123927126031307	0.726990129803271
ENSG00000160785.9	SLC25A44	protein_coding	NA	17.46	0.781101490594194	9.41242519301563e-05
ENSG00000160789.15	LMNA	protein_coding	cytosolic	28.18	-0.735693295809379	0.00123313113977694
ENSG00000160796.12	NBEAL2	protein_coding	cytosolic	10.14	0.415532279175564	0.475819934326249
ENSG00000160799.7	CCDC12	protein_coding	cytosolic	46.045	-0.562790872375821	0.0318279147072505
ENSG00000160803.7	UBQLN4	protein_coding	cytosolic	37.52	-0.289687806955777	0.112537480786331
ENSG00000160813.2	PPP1R35	protein_coding	cytosolic	29.885	0.424897209250959	0.180841627544117
ENSG00000160818.12	GPATCH4	protein_coding	cytosolic	51.815	-0.552453011692203	0.000786834690460339
ENSG00000160828.13	STAG3L2	pseudogene	cytosolic	15.085	0.238657539937827	0.631686667885658
ENSG00000160867.10	FGFR4	protein_coding	membrane	5.835	1.66003372523995	0.000104362036383415
ENSG00000160877.5	NACC1	protein_coding	cytosolic	39.805	-0.11180735190296	0.788033341438524
ENSG00000160888.6	IER2	protein_coding	cytosolic	22.85	0.0967067529203527	0.817626717536536
ENSG00000160908.14	ZNF394	protein_coding	cytosolic	13.555	-0.0515869005914061	0.903989274053916
ENSG00000160917.10	CPSF4	protein_coding	cytosolic	53.735	-0.189548198327796	0.366744850705478
ENSG00000160932.6	LY6E	protein_coding	membrane	94.635	2.16428670779819	8.13769036505642e-30
ENSG00000160948.9	VPS28	protein_coding	cytosolic	66.595	-0.0670290952915796	0.878144646000729
ENSG00000160949.12	TONSL	protein_coding	cytosolic	12.62	-0.0697669092429001	0.893728179942681
ENSG00000160953.10	MUM1	protein_coding	cytosolic	19.825	0.308316688870334	0.295784632233168
ENSG00000160957.8	RECQL4	protein_coding	cytosolic	26.525	-0.118682937575615	0.734748264729102
ENSG00000160959.3	LRRC14	protein_coding	cytosolic	13.61	0.316795626633813	0.440804308997795
ENSG00000160961.7	ZNF333	protein_coding	NA	3.075	0.706143020550193	0.0699719611946861
ENSG00000160963.9	COL26A1	polymorphic_pseudogene	membrane	1.62	1.9747632497466	0.0105847800874959
ENSG00000160972.5	PPP1R16A	protein_coding	cytosolic	10.79	0.211757016246989	0.64762108049561
ENSG00000160991.11	ORAI2	protein_coding	NA	11.61	0.712030008530157	0.00331121686664813
ENSG00000160993.3	ALKBH4	protein_coding	cytosolic	18.91	-0.0275465233478514	0.948568313804061
ENSG00000160999.8	SH2B2	protein_coding	cytosolic	1.69	0.388848064861853	0.817020291336086
ENSG00000161010.10	C5orf45	protein_coding	cytosolic	15.815	0.424753713875878	0.114534720705731
ENSG00000161011.15	SQSTM1	protein_coding	cytosolic	57.88	-0.515738889143617	0.0118384928473668
ENSG00000161013.12	MGAT4B	protein_coding	NA	57.645	1.27045212319735	3.29084741644936e-10
ENSG00000161016.11	RPL8	protein_coding	cytosolic	2842.125	-0.632668851621052	9.76773675345426e-05
ENSG00000161021.7	MAML1	protein_coding	cytosolic	18.36	0.0809918349290107	0.860842256248535
ENSG00000161036.6	LRWD1	protein_coding	cytosolic	27.43	-0.471225583152099	0.0113613741787046
ENSG00000161048.7	NAPEPLD	protein_coding	cytosolic	4.74	0.0693456513007232	0.90368608510878
ENSG00000161057.6	PSMC2	protein_coding	cytosolic	109.485	-0.896187607546717	2.67942816749517e-12
ENSG00000161091.8	MFSD12	protein_coding	membrane	33.805	2.6617947604977	8.92730718442016e-19
ENSG00000161179.9	YDJC	protein_coding	cytosolic	73.715	0.306052414921016	0.227326973349128
ENSG00000161202.13	DVL3	protein_coding	cytosolic	17.87	-0.203198241937474	0.462865937744691
ENSG00000161203.9	AP2M1	protein_coding	cytosolic	221.275	-0.159945039002261	0.413271257037232
ENSG00000161204.7	ABCF3	protein_coding	cytosolic	17.635	-0.953705835277018	1.36082251503175e-05
ENSG00000161217.7	PCYT1A	protein_coding	cytosolic	20.22	-0.573845785273455	0.000394233544044332
ENSG00000161243.4	FBXO27	protein_coding	cytosolic	3.97	0.0567696331403049	0.960102029381068
ENSG00000161249.16	DMKN	protein_coding	cytosolic	298.185	0.0105470126312931	0.970600009188979
