gene_id	Symbol	tpm_cutoff	log2FoldChange.mem.cyt.293	log2FoldChange.mem.cyt.2A15	labels
ENSG00000137764.15	MAP2K5	23.605	-0.02527536	0.05078512	NA
ENSG00000137770.9	CTDSPL2	20.45	-0.4950533	-0.3872598	NA
ENSG00000137776.12	SLTM	26.22	-1.067384	-0.979177	NA
ENSG00000137804.8	NUSAP1	146.915	-0.934854	-0.5974774	NA
ENSG00000137806.4	NDUFAF1	31.825	-0.7980293	-0.5679326	NA
ENSG00000137807.9	KIF23	42.945	-1.048069	-0.7675674	NA
ENSG00000137814.5	HAUS2	20.01	-0.3769757	-0.2566778	NA
ENSG00000137815.10	RTF1	21.325	-0.9156826	-0.8114871	NA
ENSG00000137817.12	PARP6	38.005	0.5036393	0.5595854	NA
ENSG00000137818.7	RPLP1	3973.115	-0.2373541	-0.1596779	NA
ENSG00000137819.9	PAQR5	15.405	0.5220566	0.2487043	NA
ENSG00000137822.8	TUBGCP4	30.06	0.2557816	0.2416195	NA
ENSG00000137824.11	RMDN3	29.43	1.780654	2.035865	NA
ENSG00000137842.2	TMEM62	11.92	2.088619	2.131475	NA
ENSG00000137845.10	ADAM10	12.185	2.991102	2.717272	NA
ENSG00000137876.5	RSL24D1	93.53	-0.4863229	-0.4078562	NA
ENSG00000137880.4	GCHFR	48.27	0.05228394	-0.01749657	NA
ENSG00000137942.12	FNBP1L	10.93	-0.5879245	-0.5929474	NA
ENSG00000137944.12	CCBL2	22.045	-0.7424838	-0.3499703	NA
ENSG00000137947.7	GTF2B	42.695	-0.8748369	-0.6746517	NA
ENSG00000137955.11	RABGGTB	94.13	-0.3225286	0.08965508	NA
ENSG00000137996.8	RTCA	31.41	-0.4481044	-0.4729475	NA
ENSG00000138018.13	EPT1	15.575	3.309452	3.396158	NA
ENSG00000138029.9	HADHB	38.38	-0.9404769	-0.4457327	NA
ENSG00000138030.8	KHK	13.01	-0.250596	-0.2311166	NA
ENSG00000138031.10	ADCY3	50.995	2.821769	3.015908	NA
ENSG00000138032.16	PPM1B	16.62	-0.4454567	-0.3827349	NA
ENSG00000138035.10	PNPT1	20.53	-0.727098	-0.4651048	NA
ENSG00000138036.14	DYNC2LI1	19.065	-0.5843458	-0.5879775	NA
ENSG00000138041.11	SMEK2	15.67	-0.2005535	-0.2084284	NA
ENSG00000138050.10	THUMPD2	18.085	-0.4405238	-0.181707	NA
ENSG00000138069.12	RAB1A	46.03	-0.37527	-0.3687471	NA
ENSG00000138071.9	ACTR2	115.95	-0.3686125	-0.5050014	NA
ENSG00000138073.9	PREB	49.835	-0.137396	-0.01798948	NA
ENSG00000138074.10	SLC5A6	34.77	3.443271	3.531428	NA
ENSG00000138078.11	PREPL	19.175	-0.8873834	-0.5982835	NA
ENSG00000138081.15	FBXO11	12.69	-0.7405211	-0.6609536	NA
ENSG00000138085.12	ATRAID	93.7	2.050262	2.229075	NA
ENSG00000138092.6	CENPO	17.195	-0.04366159	-0.03753345	NA
ENSG00000138095.14	LRPPRC	36.955	-0.8836721	-0.5139375	NA
ENSG00000138101.14	DTNB	12.09	-0.2013279	-0.4566583	NA
ENSG00000138107.7	ACTR1A	79.13	-0.3822865	-0.3053097	NA
ENSG00000138138.9	ATAD1	41.12	3.068678	3.13097	NA
ENSG00000138160.4	KIF11	27.59	-1.111294	-0.6256461	NA
ENSG00000138175.8	ARL3	20.545	-0.4289366	-0.4038672	NA
ENSG00000138180.11	CEP55	22.375	-0.6161133	-0.6697244	NA
ENSG00000138190.12	EXOC6	25.85	-0.7034448	-0.5096488	NA
ENSG00000138231.8	DBR1	11.66	-1.064895	-0.6666238	NA
ENSG00000138279.11	ANXA7	52.23	-0.7254335	-0.5266537	NA
ENSG00000138286.10	FAM149B1	12.425	-0.3266195	-0.3341784	NA
ENSG00000138293.15	NCOA4	53.935	-0.3569499	-0.2898638	NA
ENSG00000138297.9	TIMM23	158.785	0.2040132	0.4423556	NA
ENSG00000138303.13	ASCC1	32.22	-0.5359455	-0.1250431	NA
ENSG00000138326.14	RPS24	6697.04	-0.7514289	-0.5906021	NA
ENSG00000138346.10	DNA2	15.43	-0.632707	-0.4883658	NA
ENSG00000138363.10	ATIC	173.615	-0.5964051	-0.2751729	NA
ENSG00000138381.5	ASNSD1	43.2	-0.2873082	-0.3718622	NA
ENSG00000138382.9	METTL5	66.645	-0.2232621	-0.1807046	NA
ENSG00000138385.11	SSB	115.395	-1.405939	-1.125647	NA
ENSG00000138386.12	NAB1	20.585	-0.193019	-0.2565574	NA
ENSG00000138399.13	FASTKD1	16.645	-0.3560797	-0.1991638	NA
ENSG00000138413.9	IDH1	31.28	-0.9938994	-0.7549845	NA
ENSG00000138430.11	OLA1	97.45	-0.8182848	-0.7903788	NA
ENSG00000138434.12	SSFA2	23.84	0.623405	0.5726349	NA
ENSG00000138442.5	WDR12	40.38	-0.705412	-0.6171837	NA
ENSG00000138443.11	ABI2	28.51	0.002019137	-0.08434301	NA
ENSG00000138459.4	SLC35A5	11.295	1.466926	1.711166	NA
ENSG00000138495.2	COX17	119.525	-0.2743071	-0.2139956	NA
ENSG00000138592.9	USP8	10.415	-0.5126273	-0.4852139	NA
ENSG00000138594.8	TMOD3	21.695	-0.8797308	-1.030143	NA
ENSG00000138600.5	SPPL2A	19	3.4964	3.699275	NA
ENSG00000138604.5	GLCE	26.88	2.533127	2.359284	NA
ENSG00000138614.10	VWA9	76.58	0.3212542	0.427155	NA
ENSG00000138617.10	PARP16	11.965	0.1322514	0.2577818	NA
ENSG00000138621.7	PPCDC	38.195	-0.1519873	-0.1452128	NA
ENSG00000138629.11	UBL7	98.67	-0.3289077	-0.1962747	NA
ENSG00000138640.10	FAM13A	10.415	-0.2304866	-0.1998472	NA
ENSG00000138660.7	AP1AR	16.96	-0.2736611	-0.4428047	NA
ENSG00000138663.4	COPS4	44.205	-0.8874956	-0.6114152	NA
ENSG00000138668.14	HNRNPD	447.46	-0.8133543	-0.7011022	NA
ENSG00000138674.12	SEC31A	35.45	-0.01863061	-0.08811761	NA
ENSG00000138686.5	BBS7	13.185	-0.6145768	-0.626698	NA
ENSG00000138698.10	RAP1GDS1	21.47	-0.3401279	-0.08992817	NA
ENSG00000138709.13	LARP1B	15.955	-0.8514317	-0.777529	NA
ENSG00000138744.10	NAAA	14.16	2.70715	3.078773	NA
ENSG00000138750.10	NUP54	29.595	-0.6316924	-0.3370927	NA
ENSG00000138757.10	G3BP2	45.775	-1.093652	-0.8889313	NA
ENSG00000138758.7	SEPT11	44.66	-0.8825179	-1.073447	NA
ENSG00000138760.4	SCARB2	25.855	3.727278	3.690794	NA
ENSG00000138764.9	CCNG2	13.455	-0.1692937	-0.165571	NA
ENSG00000138767.8	CNOT6L	10.26	-0.3268909	-0.5184337	NA
ENSG00000138768.10	USO1	53.43	-0.140598	0.2551613	NA
ENSG00000138777.15	PPA2	68.72	-0.3664144	-0.1678315	NA
ENSG00000138780.10	GSTCD	11.435	-0.2185704	-0.3416718	NA
ENSG00000138785.10	INTS12	19.555	-0.1690099	-0.1992381	NA
ENSG00000138794.5	CASP6	19.845	-0.52655	-0.3774761	NA
ENSG00000138795.5	LEF1	25.24	-0.1479393	-0.1288044	NA
ENSG00000138796.11	HADH	51.875	-0.2983783	-0.2630941	NA
ENSG00000138801.4	PAPSS1	24.8	-1.157932	-0.8040583	NA
ENSG00000138802.7	SEC24B	10.105	-0.2127565	0.003233565	NA
ENSG00000138821.8	SLC39A8	23.585	2.84256	3.202605	NA
ENSG00000138829.6	FBN2	24.645	3.100456	3.280748	NA
ENSG00000138834.8	MAPK8IP3	14.305	1.029064	0.8453177	NA
ENSG00000138867.12	GUCD1	68.65	-0.05937483	-0.2092364	NA
ENSG00000138942.11	RNF185	22.38	-0.1905974	-0.07615604	NA
ENSG00000139044.6	B4GALNT3	25.945	2.081142	2.071098	NA
ENSG00000139112.6	GABARAPL1	24.27	-0.6589353	-0.6136288	NA
ENSG00000139116.13	KIF21A	10.22	-0.8390309	-0.7054862	NA
ENSG00000139117.9	CPNE8	11.37	-0.9601997	-0.6729986	NA
ENSG00000139131.8	YARS2	35.615	-0.1178732	0.2150849	NA
ENSG00000139146.9	FAM60A	114.79	-0.3795625	-0.4166308	NA
ENSG00000139154.10	AEBP2	19.72	-0.5555469	-0.5708106	NA
ENSG00000139163.11	ETNK1	21.775	0.3939387	0.6606361	NA
ENSG00000139168.3	ZCRB1	41.935	-0.4248766	-0.3603394	NA
ENSG00000139180.6	NDUFA9	108.38	0.4203889	0.8517835	NA
ENSG00000139190.12	VAMP1	14.06	0.7851041	0.2716807	NA
ENSG00000139197.6	PEX5	42.14	-0.7003322	-0.6686369	NA
ENSG00000139218.13	SCAF11	29.66	-0.6141697	-0.6927901	NA
ENSG00000139219.13	COL2A1	22.94	4.528607	4.353855	NA
ENSG00000139233.2	LLPH	45.72	-0.4188281	-0.4201555	NA
ENSG00000139263.7	LRIG3	11.03	1.90674	2.240418	NA
ENSG00000139266.5	MARCH9	21.785	0.8670564	0.9606328	NA
ENSG00000139291.9	TMEM19	26.39	3.156047	3.297029	NA
ENSG00000139292.8	LGR5	11.165	3.000108	3.486299	NA
ENSG00000139323.9	POC1B	13.4	-0.3807962	-0.5972966	NA
ENSG00000139324.7	TMTC3	12.4	3.153621	3.011487	NA
ENSG00000139343.6	SNRPF	156.075	-0.3636648	-0.3451881	NA
ENSG00000139350.7	NEDD1	28.415	-0.4954412	-0.5437576	NA
ENSG00000139354.6	GAS2L3	15.715	-0.0001993738	-0.1575237	NA
ENSG00000139370.6	SLC15A4	12.76	3.13213	3.456069	NA
ENSG00000139372.10	TDG	58.695	-0.8890569	-0.7134003	NA
ENSG00000139405.11	C12orf52	25.17	-0.07332026	-0.121764	NA
ENSG00000139428.7	MMAB	72.95	-0.2665896	-0.2024931	NA
ENSG00000139433.5	GLTP	17.27	0.01983466	-0.07665871	NA
ENSG00000139496.11	NUPL1	44.2	-0.296829	-0.393553	NA
ENSG00000139514.8	SLC7A1	29.125	2.469539	2.327825	NA
ENSG00000139546.6	TARBP2	31.46	-0.06802712	-0.0643524	NA
ENSG00000139579.8	NABP2	122.01	-0.258892	-0.4395805	NA
ENSG00000139613.7	SMARCC2	35.23	-0.385469	-0.1241036	NA
ENSG00000139620.8	KANSL2	45.72	-0.01896157	-0.03187542	NA
ENSG00000139624.8	CERS5	26.475	2.365123	2.576548	NA
ENSG00000139629.11	GALNT6	10.825	3.43041	3.211176	NA
ENSG00000139636.11	LMBR1L	18.555	1.983028	1.947226	NA
ENSG00000139637.9	C12orf10	67.81	-0.2382568	-0.1178071	NA
ENSG00000139641.8	ESYT1	41.14	3.44061	3.47502	NA
ENSG00000139644.8	TMBIM6	325.01	4.086484	4.285029	NA
ENSG00000139645.9	ANKRD52	20.63	-0.5229545	-0.5159545	NA
ENSG00000139651.9	ZNF740	38.495	-0.2468181	-0.5291815	NA
ENSG00000139684.9	ESD	227.055	-0.7201042	-0.498309	NA
ENSG00000139687.9	RB1	24.685	-0.3619852	-0.2078994	NA
ENSG00000139719.5	VPS33A	16.1	-0.5056005	-0.4418716	NA
ENSG00000139722.2	VPS37B	15.285	0.06526725	0.2126379	NA
ENSG00000139726.6	DENR	90.565	-0.5042597	-0.6450255	NA
ENSG00000139737.17	SLAIN1	29.63	0.4353318	0.6921475	NA
ENSG00000139746.11	RBM26	23.12	-0.1225843	0.1636305	NA
ENSG00000139800.8	ZIC5	15.515	0.1809583	0.3308928	NA
ENSG00000139835.9	GRTP1	17.11	0.1922658	-0.07291165	NA
ENSG00000139842.10	CUL4A	54.785	-0.4496694	-0.3260904	NA
ENSG00000139921.8	TMX1	55.16	4.206092	4.442958	NA
ENSG00000139990.13	DCAF5	11.135	0.4442571	0.3225703	NA
ENSG00000140043.7	PTGR2	10.795	-0.7770908	-0.5231635	NA
ENSG00000140105.13	WARS	156.175	-0.3220731	-0.394744	NA
ENSG00000140153.13	WDR20	12.735	-0.2910474	-0.08722445	NA
ENSG00000140157.10	NIPA2	46.9	1.374119	1.631746	NA
ENSG00000140259.6	MFAP1	24.245	-1.340799	-0.9554306	NA
ENSG00000140262.13	TCF12	14.645	-0.2743972	-0.2923555	NA
ENSG00000140263.9	SORD	45.5	-0.5764421	-0.437425	NA
ENSG00000140264.15	SERF2	369.885	0.05929171	0.008174707	NA
ENSG00000140265.8	ZSCAN29	12.9	0.3864585	0.3273838	NA
ENSG00000140284.6	SLC27A2	14.895	4.267634	4.107906	NA
ENSG00000140299.7	BNIP2	30.995	-0.3640811	-0.4479702	NA
ENSG00000140307.6	GTF2A2	89.05	0.1792007	0.1691087	NA
ENSG00000140319.6	SRP14	294.835	-0.4365077	-0.2982188	NA
ENSG00000140320.7	BAHD1	12.725	-0.6013792	-0.4176187	NA
ENSG00000140332.11	TLE3	33.535	0.1488146	0.04059672	NA
ENSG00000140350.11	ANP32A	301.31	-0.9957019	-0.8612692	NA
ENSG00000140365.11	COMMD4	192.7	0.0004731729	0.2200269	NA
ENSG00000140367.7	UBE2Q2	16.625	-0.330747	-0.4570694	NA
ENSG00000140374.11	ETFA	204.99	-0.2806925	-0.2911335	NA
ENSG00000140382.10	HMG20A	33.8	-0.4185593	-0.3646374	NA
ENSG00000140391.10	TSPAN3	323.76	3.851256	3.834145	NA
ENSG00000140395.4	WDR61	110.22	-0.4194733	-0.2451701	NA
ENSG00000140398.9	NEIL1	13.98	0.43843	0.8612028	NA
ENSG00000140400.10	MAN2C1	30.645	-0.3201528	-0.1796094	NA
ENSG00000140416.15	TPM1	37.085	-0.5336025	-0.4079688	NA
ENSG00000140450.7	ARRDC4	38.675	-0.1390322	-0.03065016	NA
ENSG00000140455.12	USP3	18.235	-0.2246758	-0.1208567	NA
ENSG00000140463.9	BBS4	23.8	-0.266904	0.08754602	NA
ENSG00000140474.8	ULK3	39.13	0.1988952	0.1127989	NA
ENSG00000140479.12	PCSK6	46.03	1.578445	1.804614	NA
ENSG00000140497.12	SCAMP2	51.295	3.694549	3.565592	NA
ENSG00000140511.7	HAPLN3	10.185	3.709053	4.053509	NA
ENSG00000140521.7	POLG	42.545	-0.1853755	-0.212918	NA
ENSG00000140525.13	FANCI	112.22	-0.2796701	-0.1164437	NA
ENSG00000140534.9	TICRR	13.055	0.5292347	0.5199311	NA
ENSG00000140545.10	MFGE8	42.5	3.848612	4.16136	NA
ENSG00000140553.12	UNC45A	39.14	-1.00947	-0.5479596	NA
ENSG00000140564.6	FURIN	26.785	2.576728	2.71972	NA
ENSG00000140575.8	IQGAP1	29.45	-0.009715156	0.3570734	NA
ENSG00000140577.11	CRTC3	16.855	0.06988934	0.2026334	NA
ENSG00000140598.9	EFTUD1	10.655	-0.8590905	-0.7714368	NA
ENSG00000140600.12	SH3GL3	15.49	-0.3816937	-0.1655115	NA
ENSG00000140612.9	SEC11A	220.73	0.6563713	1.093621	NA
ENSG00000140632.12	GLYR1	51.05	-1.132136	-0.9624702	NA
ENSG00000140650.7	PMM2	31.77	-0.0735528	0.1110156	NA
ENSG00000140688.12	C16orf58	26.535	1.817815	1.934776	NA
ENSG00000140694.12	PARN	26.93	-0.508763	-0.3789646	NA
ENSG00000140718.14	FTO	39.41	-0.5873249	-0.5436322	NA
ENSG00000140740.6	UQCRC2	183.425	-0.8196612	-0.6496465	NA
ENSG00000140743.3	CDR2	20.14	-0.2289062	-0.2821687	NA
ENSG00000140750.12	ARHGAP17	29.79	-0.4300032	-0.2239993	NA
ENSG00000140829.7	DHX38	23.28	-0.8956468	-0.6312485	NA
ENSG00000140848.12	CPNE2	14.925	0.1929958	0.1039216	NA
ENSG00000140854.8	KATNB1	58.4	0.08919324	-0.0504079	NA
ENSG00000140905.5	GCSH	75.86	-0.2828312	-0.2865735	NA
ENSG00000140931.15	CMTM3	11.655	1.554173	1.912689	NA
ENSG00000140941.8	MAP1LC3B	39.185	-0.05342048	0.139205	NA
ENSG00000140943.12	MBTPS1	39.185	2.598861	2.841927	NA
ENSG00000140948.7	ZCCHC14	12.07	0.09467097	0.2809577	NA
ENSG00000140983.9	RHOT2	84.615	-0.0513808	-0.06403809	NA
ENSG00000140987.15	ZSCAN32	24.615	0.1015327	0.2790836	NA
ENSG00000140988.11	RPS2	6056.24	-0.7991693	-1.044388	NA
ENSG00000140990.10	NDUFB10	414.83	0.1492912	0.1362964	NA
ENSG00000140992.14	PDPK1	13.425	-0.1944974	-0.4683809	NA
ENSG00000140995.12	DEF8	104.135	-0.3666335	-0.3270258	NA
ENSG00000141002.14	TCF25	57.305	-0.5166521	-0.3598597	NA
ENSG00000141013.10	GAS8	13.41	-0.2446365	-0.3666965	NA
ENSG00000141026.4	MED9	18.13	0.1296543	0.04879556	NA
ENSG00000141027.16	NCOR1	36.37	-0.1817987	-0.5482658	NA
ENSG00000141030.8	COPS3	154.865	-0.177832	-0.0095155	NA
ENSG00000141034.5	GID4	12.325	-0.3326842	-0.4798052	NA
ENSG00000141068.9	KSR1	15.595	0.01692579	-0.009229048	NA
ENSG00000141076.13	CIRH1A	50.2	-0.6363373	-0.4548881	NA
ENSG00000141098.8	GFOD2	14.51	0.1462429	0.1741276	NA
ENSG00000141101.8	NOB1	62.525	-0.3421491	-0.2206916	NA
ENSG00000141127.10	PRPSAP2	55.8	-0.5170919	-0.1665794	NA
ENSG00000141140.12	MYO19	50.535	0.05757929	0.02445553	NA
ENSG00000141141.10	DDX52	19.585	-0.8301666	-0.5980263	NA
ENSG00000141150.3	RASL10B	44.925	-0.1058481	-0.4555119	NA
ENSG00000141179.9	PCTP	20.49	-0.3794188	-0.2687281	NA
ENSG00000141198.9	TOM1L1	51.07	-0.4748448	-0.3864239	NA
ENSG00000141219.11	C17orf80	12.875	-0.1909003	0.01853497	NA
ENSG00000141232.4	TOB1	27.23	0.3198385	0.8454519	NA
ENSG00000141252.15	VPS53	14.555	-0.2441534	-0.02875771	NA
ENSG00000141258.8	SGSM2	17.745	-0.03568287	0.04392021	NA
ENSG00000141279.11	NPEPPS	61.15	-0.4336487	-0.3228906	NA
ENSG00000141295.9	SCRN2	25.935	-0.7289973	-0.2456143	NA
ENSG00000141298.13	SSH2	24.215	-0.4340544	-0.3234982	NA
ENSG00000141349.4	G6PC3	65.76	3.686982	3.828539	NA
ENSG00000141367.7	CLTC	62.77	-0.9071162	-0.2762169	NA
ENSG00000141376.16	BCAS3	21.765	-0.2182107	-0.1544234	NA
ENSG00000141378.13	PTRH2	63.225	1.3755	1.765834	NA
ENSG00000141380.9	SS18	28.315	-0.6461741	-0.7369109	NA
ENSG00000141385.5	AFG3L2	48.065	-0.05326021	0.2659129	NA
ENSG00000141401.7	IMPA2	21.12	-0.05215441	0.05179813	NA
ENSG00000141404.11	GNAL	12.95	0.4639203	0.5333366	NA
ENSG00000141424.8	SLC39A6	34.67	3.605929	3.621179	NA
ENSG00000141425.13	RPRD1A	57.995	-0.317274	-0.4061209	NA
ENSG00000141428.12	C18orf21	21.575	-0.170664	0.07340046	NA
ENSG00000141429.9	GALNT1	18.28	2.053814	2.147598	NA
ENSG00000141447.12	OSBPL1A	18.85	0.0318481	-0.06730987	NA
ENSG00000141452.5	C18orf8	14.87	-0.2762766	-0.2050014	NA
ENSG00000141456.10	PELP1	48.195	-0.1252147	0.02451625	NA
ENSG00000141458.8	NPC1	18.63	2.855464	2.964556	NA
ENSG00000141480.13	ARRB2	95.365	-0.3918589	-0.4080352	NA
ENSG00000141499.12	WRAP53	24.655	-0.4273948	-0.03051552	NA
ENSG00000141503.11	MINK1	14.89	-0.169557	-0.3936034	NA
ENSG00000141504.7	SAT2	91.15	-0.1604192	-0.07777495	NA
ENSG00000141510.11	TP53	64.625	-0.37411	-0.5141668	NA
ENSG00000141522.7	ARHGDIA	404.015	-0.2279465	-0.3457115	NA
ENSG00000141542.6	RAB40B	16.975	0.01582506	-0.06417845	NA
ENSG00000141543.5	EIF4A3	91.095	-0.5930517	-0.2464298	NA
ENSG00000141551.10	CSNK1D	71.935	-0.2153831	-0.3312699	NA
ENSG00000141552.13	ANAPC11	257.45	0.1450451	0.2361211	NA
ENSG00000141556.16	TBCD	42.01	-0.1388988	-0.1164252	NA
ENSG00000141560.10	FN3KRP	27.57	-0.4644917	-0.3971589	NA
ENSG00000141562.13	NARF	52.5	-0.1697776	-0.07053702	NA
ENSG00000141564.9	RPTOR	14.33	-0.1843585	-0.3648361	NA
ENSG00000141568.15	FOXK2	32.895	-0.009297299	0.0449528	NA
ENSG00000141569.6	TRIM65	48.675	-0.4250499	-0.4949647	NA
ENSG00000141576.10	RNF157	14.855	-0.1909066	-0.2523108	NA
ENSG00000141580.11	WDR45B	74.65	-0.04092825	-0.1781453	NA
ENSG00000141627.9	DYM	38.905	0.05049355	0.1277921	NA
ENSG00000141644.13	MBD1	29.33	-0.4287549	-0.2475053	NA
ENSG00000141646.9	SMAD4	25.93	-0.2560839	-0.1750589	NA
ENSG00000141682.11	PMAIP1	319.555	-0.3433403	-0.2475093	NA
ENSG00000141696.8	LEPREL4	31.775	2.652446	3.030078	NA
ENSG00000141698.12	NT5C3B	196.97	-0.2444458	-0.475869	NA
ENSG00000141699.6	FAM134C	23.495	2.653693	2.701887	NA
ENSG00000141720.7	PIP4K2B	28.595	-0.1381123	-0.3674716	NA
ENSG00000141736.9	ERBB2	20.365	2.282776	2.072429	NA
ENSG00000141741.7	MIEN1	95.92	-0.003281825	-0.04379538	NA
ENSG00000141756.14	FKBP10	73.84	2.612058	3.042301	NA
ENSG00000141759.10	TXNL4A	143.385	-0.09507031	-0.1556938	NA
ENSG00000141858.7	SAMD1	34.28	0.210199	-0.0181508	NA
ENSG00000141867.13	BRD4	15.25	-0.1442825	-0.1842568	NA
ENSG00000141873.6	SLC39A3	33.495	2.894411	3.29978	NA
ENSG00000141905.13	NFIC	17.53	-0.1738653	-0.3989885	NA
ENSG00000141959.12	PFKL	57.5	-0.4350378	-0.3922542	NA
ENSG00000141965.3	FEM1A	27.18	0.1198413	0.09205661	NA
ENSG00000141971.8	MVB12A	63.505	-0.08538378	-0.1574058	NA
ENSG00000141985.5	SH3GL1	47.29	-0.1100915	-0.3514217	NA
ENSG00000141994.11	DUS3L	40.385	0.151311	-0.1499413	NA
ENSG00000142002.12	DPP9	22.835	-0.2258431	-0.1469061	NA
ENSG00000142039.3	CCDC97	26.035	-0.2495646	-0.2175412	NA
ENSG00000142082.10	SIRT3	10.225	-0.05312998	0.02296116	NA
ENSG00000142156.10	COL6A1	23.265	3.883709	3.546245	NA
ENSG00000142166.8	IFNAR1	19.305	2.422448	2.237833	NA
ENSG00000142168.10	SOD1	667.65	-0.4282561	-0.3495499	NA
ENSG00000142186.12	SCYL1	29.775	-0.2378139	-0.05127897	NA
ENSG00000142188.12	TMEM50B	22.43	2.900426	2.839485	NA
ENSG00000142192.16	APP	143.105	4.40855	4.464239	NA
ENSG00000142208.11	AKT1	100.385	-0.3456518	-0.5033021	NA
ENSG00000142227.6	EMP3	76.94	2.211667	2.677038	NA
ENSG00000142230.7	SAE1	307.755	-0.5058158	-0.5362405	NA
ENSG00000142252.6	GEMIN7	71.34	-0.007071954	-0.02826325	NA
ENSG00000142327.7	RNPEPL1	18.705	0.1181835	0.0450762	NA
ENSG00000142330.15	CAPN10	18.32	-0.06931502	-0.1630297	NA
ENSG00000142409.4	ZNF787	17.415	-0.1542938	-0.1278683	NA
ENSG00000142444.6	C19orf52	34.65	0.1379101	0.06994652	NA
ENSG00000142453.7	CARM1	74.365	-0.07208244	-0.3193328	NA
ENSG00000142494.9	SLC47A1	15.38	3.320597	3.097328	NA
ENSG00000142507.5	PSMB6	307.815	-0.4358644	-0.3692723	NA
ENSG00000142528.11	ZNF473	11.965	0.1687597	0.2250077	NA
ENSG00000142530.6	FAM71E1	12.04	0.3081876	-0.02017687	NA
ENSG00000142534.2	RPS11	7490.245	-0.5803508	-0.581016	NA
ENSG00000142541.12	RPL13A	3349.315	-0.610556	-0.6532405	NA
ENSG00000142546.9	NOSIP	99.88	-0.5707687	-0.4571743	NA
ENSG00000142599.13	RERE	20.85	-0.1033906	-0.1601997	NA
ENSG00000142627.9	EPHA2	12.995	2.398275	2.432278	NA
ENSG00000142634.8	EFHD2	31.105	-0.03966122	-0.3055119	NA
ENSG00000142655.8	PEX14	19.8	0.645401	1.023071	NA
ENSG00000142657.16	PGD	221.39	-0.8665145	-0.4976548	NA
ENSG00000142669.9	SH3BGRL3	18.26	-0.07022496	-0.1354013	NA
ENSG00000142676.8	RPL11	4529.49	-0.7985114	-0.7785517	NA
ENSG00000142684.7	ZNF593	23.4	0.1081722	-0.07493072	NA
ENSG00000142687.13	KIAA0319L	29.08	2.043034	2.344213	NA
ENSG00000142731.6	PLK4	12.78	-0.3627063	-0.3578273	NA
ENSG00000142751.10	GPN2	18.595	0.2135009	0.2432807	NA
ENSG00000142784.11	WDTC1	23.875	0.002478095	-0.3345803	NA
ENSG00000142794.14	NBPF3	15.45	-0.1430853	-0.2691577	NA
ENSG00000142856.12	ITGB3BP	78.75	-0.4728317	-0.2587989	NA
ENSG00000142864.10	SERBP1	400.02	-1.084034	-0.9107526	NA
ENSG00000142892.10	PIGK	19.185	3.523069	3.819107	NA
ENSG00000142937.7	RPS8	3964.14	-0.668672	-0.6315061	NA
ENSG00000142945.8	KIF2C	44.52	-1.249816	-0.7447545	NA
ENSG00000142949.12	PTPRF	45.45	3.718019	2.968819	NA
ENSG00000143013.8	LMO4	51.93	0.06019775	0.1042936	NA
ENSG00000143033.13	MTF2	27.775	-0.5908414	-0.5909788	NA
ENSG00000143061.13	IGSF3	11.31	3.434712	3.089268	NA
ENSG00000143093.10	STRIP1	16.805	-0.1200971	-0.0001037976	NA
ENSG00000143106.8	PSMA5	196.765	-0.5455423	-0.4383323	NA
ENSG00000143126.7	CELSR2	10.915	3.152062	2.821598	NA
ENSG00000143147.10	GPR161	12.6	1.567668	1.303397	NA
ENSG00000143149.8	ALDH9A1	55.01	-0.7567494	-0.4979393	NA
ENSG00000143153.8	ATP1B1	21.61	3.772916	3.310681	NA
ENSG00000143155.8	TIPRL	60.955	-0.542097	-0.4805169	NA
ENSG00000143156.9	NME7	24.82	-1.074304	-0.6557405	NA
ENSG00000143157.7	POGK	21.595	0.2681944	0.1885652	NA
ENSG00000143158.6	MPC2	65.37	0.1550095	0.1627896	NA
ENSG00000143162.7	CREG1	54.945	3.296895	3.915391	NA
ENSG00000143164.11	DCAF6	26.215	-0.2170682	-0.3567878	NA
ENSG00000143179.8	UCK2	93.41	-0.5121242	-0.5327177	NA
ENSG00000143183.12	TMCO1	101.165	3.642515	3.831943	NA
ENSG00000143198.8	MGST3	105.635	0.6717144	0.9611016	NA
ENSG00000143207.15	RFWD2	22.83	-0.2115806	-0.4436631	NA
ENSG00000143222.7	UFC1	150.665	-0.557529	-0.5586872	NA
ENSG00000143224.13	PPOX	18.205	-0.2690705	-0.1380524	NA
ENSG00000143228.8	NUF2	21.725	-0.5274475	-0.2771722	NA
ENSG00000143252.10	SDHC	319.96	-0.3443875	-0.2483793	NA
ENSG00000143256.4	PFDN2	167.075	-0.4288937	-0.450644	NA
ENSG00000143258.11	USP21	36.69	0.2233741	-0.1604771	NA
ENSG00000143294.10	PRCC	74.59	-0.1324685	0.01094898	NA
ENSG00000143303.7	RRNAD1	51.105	1.282961	1.194696	NA
ENSG00000143314.8	MRPL24	170.64	-0.4389222	-0.1834659	NA
ENSG00000143315.5	PIGM	11.77	3.273002	3.291047	NA
ENSG00000143319.12	ISG20L2	63.825	-0.07287587	-0.07866652	NA
ENSG00000143320.4	CRABP2	177.965	-0.06519793	0.1429235	NA
ENSG00000143321.14	HDGF	362.58	-0.3408745	-0.3820638	NA
ENSG00000143322.15	ABL2	10.505	0.4087403	0.1083612	NA
