gene_id	Symbol	tc_CDS	tc_CDS_norm	tpm_cutoff	localization_cat	Annotation
ENSG00000141425.13	RPRD1A	13	0.22415725493577	57.995	cytosolic	protein_coding
ENSG00000141429.9	GALNT1	73	3.99343544857768	18.28	membrane	protein_coding
ENSG00000141448.4	GATA6	19	2.24852071005917	8.45	cytosolic	protein_coding
ENSG00000141456.10	PELP1	21	0.435729847494553	48.195	cytosolic	protein_coding
ENSG00000141458.8	NPC1	267.5	14.3585614600107	18.63	membrane	protein_coding
ENSG00000141480.13	ARRB2	43	0.450899176846852	95.365	cytosolic	protein_coding
ENSG00000141510.11	TP53	90.5	1.40038684719536	64.625	cytosolic	protein_coding
ENSG00000141522.7	ARHGDIA	6	0.0148509337524597	404.015	cytosolic	protein_coding
ENSG00000141543.5	EIF4A3	17.5	0.192107140896866	91.095	cytosolic	protein_coding
ENSG00000141564.9	RPTOR	24.5	1.70969993021633	14.33	cytosolic	protein_coding
ENSG00000141627.9	DYM	20	0.514072741292893	38.905	cytosolic	protein_coding
ENSG00000141646.9	SMAD4	15	0.578480524489009	25.93	cytosolic	protein_coding
ENSG00000141655.11	TNFRSF11A	22	5.29482551143201	4.155	membrane	protein_coding
ENSG00000141696.8	LEPREL4	83.5	2.62785208497246	31.775	membrane	protein_coding
ENSG00000141699.6	FAM134C	27.5	1.17046180038306	23.495	membrane	protein_coding
ENSG00000141736.9	ERBB2	40.5	1.9887061134299	20.365	membrane	protein_coding
ENSG00000141756.14	FKBP10	353	4.78060671722644	73.84	membrane	protein_coding
ENSG00000141858.7	SAMD1	8.5	0.247957992998833	34.28	cytosolic	protein_coding
ENSG00000141867.13	BRD4	9	0.590163934426229	15.25	cytosolic	protein_coding
ENSG00000141873.6	SLC39A3	29	0.865800865800866	33.495	membrane	protein_coding
ENSG00000141905.13	NFIC	5.5	0.31374786081004	17.53	cytosolic	protein_coding
ENSG00000141959.12	PFKL	6.5	0.11304347826087	57.5	cytosolic	protein_coding
ENSG00000141971.8	MVB12A	7.5	0.1181009369341	63.505	cytosolic	protein_coding
ENSG00000142002.12	DPP9	18.5	0.810159842347274	22.835	cytosolic	protein_coding
ENSG00000142082.10	SIRT3	6	0.58679706601467	10.225	cytosolic	protein_coding
ENSG00000142156.10	COL6A1	234	10.0580270793037	23.265	membrane	protein_coding
ENSG00000142166.8	IFNAR1	58	3.004403004403	19.305	membrane	protein_coding
ENSG00000142168.10	SOD1	71.5	0.107092039242118	667.65	cytosolic	protein_coding
ENSG00000142173.10	COL6A2	37	4.18315432447711	8.845	membrane	protein_coding
ENSG00000142192.16	APP	2147	15.0029698473149	143.105	membrane	protein_coding
ENSG00000142208.11	AKT1	7.5	0.0747123574239179	100.385	cytosolic	protein_coding
ENSG00000142230.7	SAE1	35	0.113726828158763	307.755	cytosolic	protein_coding
ENSG00000142453.7	CARM1	19	0.25549653734956	74.365	cytosolic	protein_coding
ENSG00000142494.9	SLC47A1	97.5	6.33940182054616	15.38	membrane	protein_coding
ENSG00000142534.2	RPS11	6	0.000801041888482953	7490.245	cytosolic	protein_coding
ENSG00000142541.12	RPL13A	76.5	0.0228404912646317	3349.315	cytosolic	protein_coding
ENSG00000142599.13	RERE	7	0.335731414868105	20.85	cytosolic	protein_coding
ENSG00000142627.9	EPHA2	20	1.5390534821085	12.995	membrane	protein_coding
ENSG00000142657.16	PGD	115	0.519445322733638	221.39	cytosolic	protein_coding
ENSG00000142676.8	RPL11	137.5	0.0303566185155503	4529.49	cytosolic	protein_coding
ENSG00000142687.13	KIAA0319L	8.5	0.292297111416781	29.08	membrane	protein_coding
ENSG00000142751.10	GPN2	115.5	6.21134713632697	18.595	cytosolic	protein_coding
ENSG00000142798.12	HSPG2	123.5	25.0761421319797	4.925	membrane	protein_coding
ENSG00000142864.10	SERBP1	186.5	0.466226688665567	400.02	cytosolic	protein_coding
ENSG00000142892.10	PIGK	179	9.33020589001824	19.185	membrane	protein_coding
ENSG00000142937.7	RPS8	87	0.0219467526373942	3964.14	cytosolic	protein_coding
ENSG00000142949.12	PTPRF	549	12.0792079207921	45.45	membrane	protein_coding
ENSG00000143028.7	SYPL2	85.5	18.2108626198083	4.695	membrane	protein_coding
ENSG00000143036.12	SLC44A3	33.5	11.5318416523236	2.905	membrane	protein_coding
ENSG00000143061.13	IGSF3	220	19.4518125552608	11.31	membrane	protein_coding
ENSG00000143106.8	PSMA5	8	0.0406576372830534	196.765	cytosolic	protein_coding
ENSG00000143126.7	CELSR2	129.5	11.864406779661	10.915	membrane	protein_coding
ENSG00000143147.10	GPR161	19	1.50793650793651	12.6	membrane	protein_coding
ENSG00000143149.8	ALDH9A1	81.5	1.4815488093074	55.01	cytosolic	protein_coding
ENSG00000143153.8	ATP1B1	56.5	2.61453031004165	21.61	membrane	protein_coding
ENSG00000143155.8	TIPRL	30	0.492166352227053	60.955	cytosolic	protein_coding
ENSG00000143158.6	MPC2	16	0.244760593544439	65.37	cytosolic	protein_coding
ENSG00000143162.7	CREG1	9.5	0.172900172900173	54.945	membrane	protein_coding
ENSG00000143164.11	DCAF6	3.5	0.133511348464619	26.215	cytosolic	protein_coding
ENSG00000143179.8	UCK2	40	0.428219676694144	93.41	cytosolic	protein_coding
ENSG00000143183.12	TMCO1	449	4.43829387634063	101.165	membrane	protein_coding
ENSG00000143195.8	ILDR2	4	1.6597510373444	2.41	membrane	protein_coding
ENSG00000143207.15	RFWD2	6.5	0.284713096802453	22.83	cytosolic	protein_coding
ENSG00000143222.7	UFC1	7.5	0.04977931171805	150.665	cytosolic	protein_coding
ENSG00000143228.8	NUF2	5.5	0.253164556962025	21.725	cytosolic	protein_coding
ENSG00000143252.10	SDHC	172	0.537567195899487	319.96	cytosolic	protein_coding
ENSG00000143256.4	PFDN2	4	0.0239413437079156	167.075	cytosolic	protein_coding
ENSG00000143258.11	USP21	12.5	0.340692286726629	36.69	cytosolic	protein_coding
ENSG00000143315.5	PIGM	103.5	8.79354290569244	11.77	membrane	protein_coding
ENSG00000143320.4	CRABP2	16.5	0.092714859663417	177.965	cytosolic	protein_coding
ENSG00000143321.14	HDGF	5.5	0.0151690661371284	362.58	cytosolic	protein_coding
ENSG00000143324.9	XPR1	85.5	8.28889966068832	10.315	membrane	protein_coding
ENSG00000143337.14	TOR1AIP1	202	9.23217550274223	21.88	membrane	protein_coding
ENSG00000143390.13	RFX5	8	0.118571216837113	67.47	cytosolic	protein_coding
ENSG00000143393.12	PI4KB	8.5	0.208614553932998	40.745	cytosolic	protein_coding
ENSG00000143398.15	PIP5K1A	39.5	0.593940305240208	66.505	cytosolic	protein_coding
ENSG00000143418.15	CERS2	801.5	4.83588753469289	165.74	membrane	protein_coding
ENSG00000143442.17	POGZ	23.5	1.19653767820774	19.64	cytosolic	protein_coding
ENSG00000143476.13	DTL	97	3.32362514990577	29.185	cytosolic	protein_coding
ENSG00000143493.8	INTS7	55	2.0069330414158	27.405	cytosolic	protein_coding
ENSG00000143502.10	SUSD4	9.5	1.6564952048823	5.735	membrane	protein_coding
ENSG00000143515.12	ATP8B2	12.5	0.835282325425994	14.965	membrane	protein_coding
ENSG00000143537.9	ADAM15	70.5	1.32931083246912	53.035	membrane	protein_coding
ENSG00000143554.9	SLC27A3	33	2.37666546633057	13.885	membrane	protein_coding
ENSG00000143569.14	UBAP2L	48.5	0.368919484273381	131.465	cytosolic	protein_coding
ENSG00000143570.13	SLC39A1	44.5	0.543611043244564	81.86	membrane	protein_coding
ENSG00000143575.10	HAX1	33	0.191033025557903	172.745	cytosolic	protein_coding
ENSG00000143621.12	ILF2	130	0.383305568250505	339.155	cytosolic	protein_coding
ENSG00000143624.9	INTS3	4	0.170285227756492	23.49	cytosolic	protein_coding
ENSG00000143641.8	GALNT2	37	0.777555952506042	47.585	membrane	protein_coding
ENSG00000143643.8	TTC13	84.5	3.03574636249326	27.835	membrane	protein_coding
ENSG00000143727.11	ACP1	10	0.0732386113959279	136.54	cytosolic	protein_coding
ENSG00000143753.8	DEGS1	1352	7.31324714664359	184.87	membrane	protein_coding
ENSG00000143761.9	ARF1	90.5	0.162696629213483	556.25	cytosolic	protein_coding
ENSG00000143771.7	CNIH4	1013	5.96408595819841	169.85	membrane	protein_coding
ENSG00000143793.8	C1orf35	15.5	0.340884099406202	45.47	cytosolic	protein_coding
ENSG00000143799.8	PARP1	226	0.707410595508256	319.475	cytosolic	protein_coding
ENSG00000143801.12	PSEN2	33	1.55880963627775	21.17	membrane	protein_coding
ENSG00000143815.10	LBR	2215.5	13.2561479088135	167.13	membrane	protein_coding
ENSG00000143819.8	EPHX1	404	10.8924238339175	37.09	membrane	protein_coding
ENSG00000143870.8	PDIA6	878	5.74626133054092	152.795	membrane	protein_coding
ENSG00000143891.12	GALM	5	0.473933649289099	10.55	cytosolic	protein_coding
ENSG00000143924.14	EML4	24	1.08083764917811	22.205	cytosolic	protein_coding
ENSG00000143933.12	CALM2	7	0.0166791760487032	419.685	cytosolic	protein_coding
ENSG00000144021.2	CIAO1	7	0.0929059658902382	75.345	cytosolic	protein_coding
ENSG00000144028.10	SNRNP200	143.5	1.79039301310044	80.15	cytosolic	protein_coding
ENSG00000144048.6	DUSP11	6	0.3304874690168	18.155	cytosolic	protein_coding
ENSG00000144136.6	SLC20A1	35	1.09017287026943	32.105	membrane	protein_coding
ENSG00000144283.17	PKP4	2.5	0.101543460601137	24.62	cytosolic	protein_coding
ENSG00000144306.9	SCRN3	8.5	0.432130147432639	19.67	cytosolic	protein_coding
ENSG00000144320.9	KIAA1715	6.5	0.486344930789375	13.365	membrane	protein_coding
ENSG00000144366.11	GULP1	9.5	0.802026171380329	11.845	cytosolic	protein_coding
ENSG00000144369.8	FAM171B	24	5.81113801452785	4.13	membrane	protein_coding
ENSG00000144381.12	HSPD1	92	0.183212187593349	502.15	cytosolic	protein_coding
ENSG00000144455.9	SUMF1	17	2.22513089005236	7.64	membrane	protein_coding
ENSG00000144554.6	FANCD2	20.5	0.418709150326797	48.96	cytosolic	protein_coding
ENSG00000144580.9	RQCD1	14.5	0.355828220858896	40.75	cytosolic	protein_coding
ENSG00000144635.4	DYNC1LI1	6.5	0.242763772175537	26.775	cytosolic	protein_coding
ENSG00000144674.12	GOLGA4	5	0.874890638670166	5.715	cytosolic	protein_coding
ENSG00000144712.7	CAND2	4	0.645682001614205	6.195	cytosolic	protein_coding
ENSG00000144713.8	RPL32	77	0.0221213196372678	3480.805	cytosolic	protein_coding
ENSG00000144724.14	PTPRG	56.5	4.24812030075188	13.3	membrane	protein_coding
ENSG00000144746.6	ARL6IP5	170.5	3.40625312156628	50.055	membrane	protein_coding
ENSG00000144749.9	LRIG1	8	0.511182108626198	15.65	membrane	protein_coding
ENSG00000144857.10	BOC	9.5	2.33415233415233	4.07	membrane	protein_coding
ENSG00000144867.7	SRPRB	59	1.27347291172027	46.33	membrane	protein_coding
ENSG00000144895.7	EIF2A	4.5	0.0864553314121038	52.05	cytosolic	protein_coding
ENSG00000145012.8	LPP	5.5	1.36986301369863	4.015	cytosolic	protein_coding
ENSG00000145014.13	TMEM44	11	1.85967878275571	5.915	membrane	protein_coding
ENSG00000145147.15	SLIT2	745.5	20.5089408528198	36.35	membrane	protein_coding
ENSG00000145191.7	EIF2B5	63.5	1.5429473939983	41.155	cytosolic	protein_coding
ENSG00000145216.11	FIP1L1	50.5	1.72561079788143	29.265	cytosolic	protein_coding
ENSG00000145248.6	SLC10A4	18	9.375	1.92	membrane	protein_coding
ENSG00000145284.7	SCD5	729	32.5373800490962	22.405	membrane	protein_coding
ENSG00000145349.12	CAMK2D	8.5	0.625	13.6	cytosolic	protein_coding
ENSG00000145354.5	CISD2	9.5	0.256099204744575	37.095	membrane	protein_coding
ENSG00000145386.5	CCNA2	22.5	0.399964447604657	56.255	cytosolic	protein_coding
ENSG00000145390.7	USP53	3	0.595829195630586	5.035	cytosolic	protein_coding
ENSG00000145391.9	SETD7	31	1.17915557246101	26.29	cytosolic	protein_coding
ENSG00000145414.4	NAF1	332	18.3020948180816	18.14	cytosolic	protein_coding
ENSG00000145431.6	PDGFC	7	0.698951572641038	10.015	membrane	protein_coding
ENSG00000145495.10	MARCH6	989.5	23.2686654908877	42.525	membrane	protein_coding
ENSG00000145555.10	MYO10	10.5	1.09603340292276	9.58	cytosolic	protein_coding
ENSG00000145569.5	FAM105A	45	3.20398718405126	14.045	membrane	protein_coding
ENSG00000145592.9	RPL37	75.5	0.0238796717573066	3161.685	cytosolic	protein_coding
ENSG00000145604.11	SKP2	62	1.10183046028079	56.27	cytosolic	protein_coding
ENSG00000145623.8	OSMR	3.5	1.39165009940358	2.515	membrane	protein_coding
ENSG00000145703.11	IQGAP2	6	0.378310214375788	15.86	cytosolic	protein_coding
ENSG00000145725.15	PPIP5K2	6.5	0.401978973407545	16.17	cytosolic	protein_coding
ENSG00000145730.16	PAM	5	0.0902608538676776	55.395	membrane	protein_coding
ENSG00000145740.14	SLC30A5	35.5	0.815529519871353	43.53	membrane	protein_coding
ENSG00000145741.11	BTF3	131	0.0906069629030194	1445.805	cytosolic	protein_coding
ENSG00000145782.8	ATG12	1.5	0.0425894378194208	35.22	cytosolic	protein_coding
ENSG00000145833.11	DDX46	12	0.269058295964126	44.6	cytosolic	protein_coding
ENSG00000145860.7	RNF145	38	1.05103028626746	36.155	membrane	protein_coding
ENSG00000145882.6	PCYOX1L	22	1.76423416198877	12.47	membrane	protein_coding
ENSG00000145907.10	G3BP1	12	0.0913103028458378	131.42	cytosolic	protein_coding
ENSG00000145912.4	NHP2	29.5	0.0552952202436739	533.5	cytosolic	protein_coding
ENSG00000146083.7	RNF44	2	0.129282482223659	15.47	cytosolic	protein_coding
ENSG00000146085.7	MUT	4	0.290275761973875	13.78	cytosolic	protein_coding
ENSG00000146242.5	TPBG	85.5	6.78840809845177	12.595	membrane	protein_coding
ENSG00000146247.13	PHIP	20.5	1.72849915682968	11.86	cytosolic	protein_coding
ENSG00000146263.7	MMS22L	27.5	1.5184980673661	18.11	cytosolic	protein_coding
ENSG00000146281.5	PM20D2	4.5	0.0883825984483944	50.915	cytosolic	protein_coding
ENSG00000146409.6	SLC18B1	74.5	2.59175508784136	28.745	membrane	protein_coding
ENSG00000146411.5	SLC2A12	4.5	0.891089108910891	5.05	membrane	protein_coding
ENSG00000146416.12	AIG1	135.5	2.04744635841644	66.18	membrane	protein_coding
ENSG00000146433.8	TMEM181	287	15.505132360886	18.51	membrane	protein_coding
ENSG00000146463.7	ZMYM4	16	0.716685330347144	22.325	cytosolic	protein_coding
ENSG00000146555.14	SDK1	35.5	12.5886524822695	2.82	membrane	protein_coding
ENSG00000146648.11	EGFR	32.5	11.265164644714	2.885	membrane	protein_coding
ENSG00000146670.5	CDCA5	12	0.285171102661597	42.08	cytosolic	protein_coding
ENSG00000146701.7	MDH2	50	0.249016385278151	200.79	cytosolic	protein_coding
ENSG00000146729.5	GBAS	20.5	0.286853704610649	71.465	cytosolic	protein_coding
ENSG00000146731.6	CCT6A	17.5	0.0922509225092251	189.7	cytosolic	protein_coding
ENSG00000146776.10	ATXN7L1	5	1.70940170940171	2.925	cytosolic	protein_coding
ENSG00000146828.13	SLC12A9	106.5	11.1693759832197	9.535	membrane	protein_coding
ENSG00000146842.12	TMEM209	645.5	30.3907721280603	21.24	membrane	protein_coding
ENSG00000147044.16	CASK	18.5	0.911330049261084	20.3	cytosolic	protein_coding
ENSG00000147050.10	KDM6A	5	0.389408099688474	12.84	cytosolic	protein_coding
ENSG00000147065.12	MSN	4.5	0.130114211363308	34.585	cytosolic	protein_coding
ENSG00000147100.5	SLC16A2	306	28.7729196050776	10.635	membrane	protein_coding
ENSG00000147130.10	ZMYM3	5	0.278784499581823	17.935	cytosolic	protein_coding
ENSG00000147133.11	TAF1	6.5	0.438448566610455	14.825	cytosolic	protein_coding
ENSG00000147140.11	NONO	81	0.205294572366337	394.555	cytosolic	protein_coding
ENSG00000147155.6	EBP	119.5	0.746734987189902	160.03	membrane	protein_coding
ENSG00000147162.9	OGT	31	0.901293792702428	34.395	cytosolic	protein_coding
ENSG00000147180.12	ZNF711	13.5	0.0692467492498269	194.955	cytosolic	protein_coding
ENSG00000147202.13	DIAPH2	26.5	10.6212424849699	2.495	cytosolic	protein_coding
ENSG00000147224.6	PRPS1	58.5	0.429720498035039	136.135	cytosolic	protein_coding
ENSG00000147231.9	CXorf57	141	4.60859617584573	30.595	cytosolic	protein_coding
ENSG00000147257.9	GPC3	74	3.85818561001043	19.18	membrane	protein_coding
ENSG00000147416.6	ATP6V1B2	28.5	0.556640625	51.2	cytosolic	protein_coding
ENSG00000147421.13	HMBOX1	19	3.04975922953451	6.23	cytosolic	protein_coding
ENSG00000147439.7	BIN3	4	0.176912870411322	22.61	cytosolic	protein_coding
ENSG00000147475.10	ERLIN2	42	1.30010834236186	32.305	membrane	protein_coding
ENSG00000147649.5	MTDH	238	6.77966101694915	35.105	membrane	protein_coding
ENSG00000147677.6	EIF3H	52	0.416199775892428	124.94	cytosolic	protein_coding
ENSG00000147852.11	VLDLR	69.5	14.1692150866463	4.905	membrane	protein_coding
ENSG00000147862.10	NFIB	13.5	2.11267605633803	6.39	cytosolic	protein_coding
ENSG00000147874.6	HAUS6	16.5	0.908340214698596	18.165	cytosolic	protein_coding
ENSG00000147905.13	ZCCHC7	1.5	0.19047619047619	7.875	cytosolic	protein_coding
ENSG00000147955.12	SIGMAR1	52	0.355664990937382	146.205	membrane	protein_coding
ENSG00000148110.11	HIATL1	66.5	2.01454104816722	33.01	membrane	protein_coding
ENSG00000148154.5	UGCG	74.5	8.89021479713604	8.38	membrane	protein_coding
ENSG00000148158.12	SNX30	38.5	5.98755832037325	6.43	cytosolic	protein_coding
ENSG00000148175.8	STOM	77.5	5.54363376251788	13.98	membrane	protein_coding
ENSG00000148218.11	ALAD	7	0.856793145654835	8.17	cytosolic	protein_coding
ENSG00000148248.9	SURF4	552.5	5.12238086408307	107.86	membrane	protein_coding
ENSG00000148308.13	GTF3C5	11.5	0.129577464788732	88.75	cytosolic	protein_coding
ENSG00000148358.15	GPR107	248	11.2984054669704	21.95	membrane	protein_coding
ENSG00000148400.9	NOTCH1	13	5.10805500982318	2.545	membrane	protein_coding
ENSG00000148468.12	FAM171A1	6	0.248601615910503	24.135	membrane	protein_coding
ENSG00000148484.13	RSU1	23.5	0.742144323385441	31.665	cytosolic	protein_coding
ENSG00000148498.11	PARD3	13	0.595647193585338	21.825	cytosolic	protein_coding
ENSG00000148516.17	ZEB1	4	0.539083557951482	7.42	cytosolic	protein_coding
ENSG00000148600.10	CDHR1	13.5	1.91218130311615	7.06	membrane	protein_coding
ENSG00000148672.7	GLUD1	26	0.270059724746819	96.275	cytosolic	protein_coding
ENSG00000148688.9	RPP30	10	0.272628135223555	36.68	cytosolic	protein_coding
ENSG00000148700.9	ADD3	63.5	1.88399347277852	33.705	cytosolic	protein_coding
ENSG00000148834.8	GSTO1	4	0.0158205944588368	252.835	cytosolic	protein_coding
ENSG00000148840.6	PPRC1	10.5	0.302942873629544	34.66	cytosolic	protein_coding
ENSG00000148841.11	ITPRIP	18.5	3.05532617671346	6.055	membrane	protein_coding
ENSG00000148842.13	CNNM2	5	1.50602409638554	3.32	membrane	protein_coding
ENSG00000148843.9	PDCD11	44	2.10627094303495	20.89	cytosolic	protein_coding
ENSG00000149084.7	HSD17B12	302	5.85384764489242	51.59	membrane	protein_coding
ENSG00000149100.8	EIF3M	22.5	0.0710574934074437	316.645	cytosolic	protein_coding
ENSG00000149131.11	SERPING1	16	9.19540229885057	1.74	membrane	protein_coding
ENSG00000149136.3	SSRP1	222	1.09270789752172	203.165	cytosolic	protein_coding
ENSG00000149150.4	SLC43A1	92	8.68744098205855	10.59	membrane	protein_coding
ENSG00000149177.8	PTPRJ	33.5	6.9937369519833	4.79	membrane	protein_coding
ENSG00000149196.11	C11orf73	4	0.0668058455114822	59.875	cytosolic	protein_coding
ENSG00000149257.9	SERPINH1	200	4.64090961828518	43.095	membrane	protein_coding
ENSG00000149273.10	RPS3	255	0.0678339425087386	3759.18	cytosolic	protein_coding
ENSG00000149313.6	AASDHPPT	61	1.11283407826325	54.815	cytosolic	protein_coding
ENSG00000149328.10	GLB1L2	112	4.48448448448448	24.975	membrane	protein_coding
ENSG00000149480.2	MTA2	24.5	0.342035460002792	71.63	cytosolic	protein_coding
ENSG00000149485.12	FADS1	28	1.46137787056367	19.16	membrane	protein_coding
ENSG00000149499.7	EML3	1.5	0.150451354062187	9.97	cytosolic	protein_coding
ENSG00000149503.8	INCENP	17	0.558108995403808	30.46	cytosolic	protein_coding
ENSG00000149532.11	CPSF7	20.5	0.485436893203884	42.23	cytosolic	protein_coding
ENSG00000149541.5	B3GAT3	5	0.168293503870751	29.71	membrane	protein_coding
ENSG00000149554.8	CHEK1	19.5	0.64028895091118	30.455	cytosolic	protein_coding
ENSG00000149577.11	SIDT2	40.5	7.81853281853282	5.18	membrane	protein_coding
ENSG00000149657.15	LSM14B	14	0.405092592592593	34.56	cytosolic	protein_coding
ENSG00000149809.10	TM7SF2	19.5	1.66453265044814	11.715	membrane	protein_coding
ENSG00000149923.9	PPP4C	80.5	0.412492634060106	195.155	cytosolic	protein_coding
ENSG00000149925.12	ALDOA	97.5	0.0947052481277501	1029.51	cytosolic	protein_coding
ENSG00000149930.13	TAOK2	34.5	1.51150054764513	22.825	cytosolic	protein_coding
ENSG00000149932.12	TMEM219	13	0.191007934175727	68.06	cytosolic	protein_coding
ENSG00000150093.14	ITGB1	883.5	7.91205838893118	111.665	membrane	protein_coding
ENSG00000150403.13	TMCO3	40.5	1.31195335276968	30.87	membrane	protein_coding
ENSG00000150459.8	SAP18	12	0.206362854686157	58.15	cytosolic	protein_coding
ENSG00000150471.11	LPHN3	7	4.22960725075529	1.655	membrane	protein_coding
ENSG00000150593.11	PDCD4	16.5	0.224337185588035	73.55	cytosolic	protein_coding
ENSG00000150712.6	MTMR12	8	0.533867200533867	14.985	cytosolic	protein_coding
ENSG00000150753.7	CCT5	78	0.156405089180979	498.705	cytosolic	protein_coding
ENSG00000150768.11	DLAT	23	0.678866587957497	33.88	cytosolic	protein_coding
ENSG00000150779.7	TIMM8B	24.5	0.204584359734458	119.755	cytosolic	protein_coding
ENSG00000150893.9	FREM2	399	114.820143884892	3.475	membrane	protein_coding
