gene_id	Symbol	localization_cat	region	par_clip_enrichment
ENSG00000077152.5	UBE2T	cytosolic	CDS	0.183110393842525
ENSG00000077232.12	DNAJC10	membrane	CDS	3.91627278865631
ENSG00000077235.13	GTF3C1	cytosolic	CDS	1.86245194361384
ENSG00000077312.4	SNRPA	cytosolic	CDS	1.28290835004616
ENSG00000077348.4	EXOSC5	cytosolic	CDS	0.0941619585687382
ENSG00000077454.11	LRCH4	cytosolic	CDS	0.596125186289121
ENSG00000077514.4	POLD3	cytosolic	CDS	0.344180225281602
ENSG00000077549.13	CAPZB	cytosolic	CDS	0.0878675228117607
ENSG00000077721.11	UBE2A	cytosolic	CDS	0.278164116828929
ENSG00000077782.15	FGFR1	membrane	CDS	0.971337579617834
ENSG00000077942.13	FBLN1	membrane	CDS	10.0422195416164
ENSG00000078140.9	UBE2K	cytosolic	CDS	0.0981450583963097
ENSG00000078369.13	GNB1	cytosolic	CDS	0.906465586394994
ENSG00000078618.15	NRD1	cytosolic	CDS	0.21330383946911
ENSG00000078668.9	VDAC3	cytosolic	CDS	0.0296509657743138
ENSG00000078808.12	SDF4	membrane	CDS	2.12649046650915
ENSG00000079215.9	SLC1A3	membrane	CDS	3.3555185801442
ENSG00000079246.11	XRCC5	cytosolic	CDS	1.89852337071167
ENSG00000079332.10	SAR1A	cytosolic	CDS	0.40661938534279
ENSG00000079459.8	FDFT1	cytosolic	CDS	0.0663773295889711
ENSG00000079462.3	PAFAH1B3	cytosolic	CDS	0.149925037481259
ENSG00000079616.8	KIF22	cytosolic	CDS	0.0451956973696104
ENSG00000079785.10	DDX1	cytosolic	CDS	0.10170552339227
ENSG00000079805.12	DNM2	cytosolic	CDS	0.506879073135409
ENSG00000079819.12	EPB41L2	cytosolic	CDS	1.72842429264828
ENSG00000079931.10	MOXD1	membrane	CDS	6.38597904915391
ENSG00000079950.9	STX7	cytosolic	CDS	0.677428653790718
ENSG00000080189.10	SLC35C2	membrane	CDS	3.2495401594114
ENSG00000080603.12	SRCAP	cytosolic	CDS	0.29136635485355
ENSG00000080824.14	HSP90AA1	cytosolic	CDS	0.797688640307283
ENSG00000081059.15	TCF7	cytosolic	CDS	0.627413127413127
ENSG00000081087.10	OSTM1	membrane	CDS	11.6648992576882
ENSG00000081177.14	EXD2	membrane	CDS	3.33094555873925
ENSG00000081791.4	KIAA0141	cytosolic	CDS	0.583027423882531
ENSG00000082212.7	ME2	cytosolic	CDS	0.0977612669860201
ENSG00000082397.11	EPB41L3	cytosolic	CDS	0.250173731758165
ENSG00000082515.12	MRPL22	cytosolic	CDS	0.0530910806984427
ENSG00000082516.8	GEMIN5	cytosolic	CDS	0.355871886120996
ENSG00000082641.11	NFE2L1	membrane	CDS	2.19747439594312
ENSG00000082701.10	GSK3B	cytosolic	CDS	1.61637931034483
ENSG00000082781.7	ITGB5	membrane	CDS	2.48469571480014
ENSG00000082805.15	ERC1	cytosolic	CDS	1.83246073298429
ENSG00000082898.12	XPO1	cytosolic	CDS	0.5000882508678
ENSG00000082996.15	RNF13	membrane	CDS	0.909727081875437
ENSG00000083123.10	BCKDHB	cytosolic	CDS	0.463341509948215
ENSG00000083312.13	TNPO1	cytosolic	CDS	0.156155114079986
ENSG00000083444.12	PLOD1	membrane	CDS	7.4861600402617
ENSG00000083457.7	ITGAE	cytosolic	CDS	0.0401469997838238
ENSG00000083520.10	DIS3	cytosolic	CDS	4.14973882762623
ENSG00000083845.4	RPS5	cytosolic	CDS	0.0640529826936092
ENSG00000083857.9	FAT1	membrane	CDS	15.3011113982941
ENSG00000084070.7	SMAP2	cytosolic	CDS	0.17099331571584
ENSG00000084073.4	ZMPSTE24	membrane	CDS	9.1980198019802
ENSG00000084090.9	STARD7	cytosolic	CDS	0.179079805308109
ENSG00000084234.12	APLP2	membrane	CDS	8.70226497307518
ENSG00000084444.9	KIAA1467	membrane	CDS	19.5340501792115
ENSG00000084463.3	WBP11	cytosolic	CDS	0.616032439176544
ENSG00000084623.7	EIF3I	cytosolic	CDS	0.203069604631333
ENSG00000084733.6	RAB10	cytosolic	CDS	0.191864927091328
ENSG00000084774.9	CAD	cytosolic	CDS	2.94496594883122
ENSG00000085063.10	CD59	membrane	CDS	0.406822093569082
ENSG00000085377.9	PREP	cytosolic	CDS	0.53735255570118
ENSG00000085415.11	SEH1L	cytosolic	CDS	0.101637492941841
ENSG00000085491.11	SLC25A24	cytosolic	CDS	0.34965034965035
ENSG00000085563.10	ABCB1	membrane	CDS	3.58018636586562
ENSG00000085662.9	AKR1B1	cytosolic	CDS	0.144209103199639
ENSG00000085719.7	CPNE3	cytosolic	CDS	3.2366742870894
ENSG00000085760.10	MTIF2	cytosolic	CDS	0.217627856365615
ENSG00000086061.11	DNAJA1	cytosolic	CDS	0.169100691775557
ENSG00000086062.8	B4GALT1	membrane	CDS	8.06347150259067
ENSG00000086504.11	MRPL28	cytosolic	CDS	0.0162552067459108
ENSG00000086589.7	RBM22	cytosolic	CDS	0.197967533324535
ENSG00000086598.6	TMED2	membrane	CDS	0.25363917071019
ENSG00000086619.9	ERO1LB	membrane	CDS	1.88576113692266
ENSG00000086666.14	ZFAND6	cytosolic	CDS	0.18208516886931
ENSG00000086758.11	HUWE1	cytosolic	CDS	2.6993094789705
ENSG00000087086.9	FTL	cytosolic	CDS	0.0118262168554712
ENSG00000087087.14	SRRT	cytosolic	CDS	0.134281200631912
ENSG00000087191.8	PSMC5	cytosolic	CDS	0.0566431833469041
ENSG00000087206.12	UIMC1	cytosolic	CDS	0.182615047479912
ENSG00000087253.7	LPCAT2	membrane	CDS	5.90034965034965
ENSG00000087263.12	OGFOD1	cytosolic	CDS	0.489308934915209
ENSG00000087269.11	NOP14	cytosolic	CDS	0.351600387972842
ENSG00000087274.12	ADD1	cytosolic	CDS	0.289017341040462
ENSG00000087301.4	TXNDC16	membrane	CDS	1.04997900041999
ENSG00000087302.4	C14orf166	cytosolic	CDS	0.0192295365681687
ENSG00000087303.12	NID2	membrane	CDS	26.7274107820805
ENSG00000087365.10	SF3B2	cytosolic	CDS	0.276688955499193
ENSG00000087470.13	DNM1L	cytosolic	CDS	0.604370060437006
ENSG00000087995.11	METTL2A	cytosolic	CDS	0.210448130725427
ENSG00000088035.11	ALG6	membrane	CDS	4.28326670474015
ENSG00000088205.8	DDX18	cytosolic	CDS	0.130753138075314
ENSG00000088247.11	KHSRP	cytosolic	CDS	0.40521978021978
ENSG00000088325.11	TPX2	cytosolic	CDS	0.377503852080123
ENSG00000088930.6	XRN2	cytosolic	CDS	0.0275633958103638
ENSG00000088986.6	DYNLL1	cytosolic	CDS	0.0540253378834673
ENSG00000089009.11	RPL6	cytosolic	CDS	0.0718975180144115
ENSG00000089022.9	MAPKAPK5	cytosolic	CDS	0.0885515496521189
ENSG00000089053.8	ANAPC5	cytosolic	CDS	0.231583590648434
ENSG00000089057.10	SLC23A2	membrane	CDS	8.72981230903536
ENSG00000089154.6	GCN1L1	cytosolic	CDS	0.712840766785473
ENSG00000089157.11	RPLP0	cytosolic	CDS	0.0801760397752589
ENSG00000089159.11	PXN	cytosolic	CDS	0.103584006629376
ENSG00000089220.4	PEBP1	cytosolic	CDS	0.164958360025625
ENSG00000089280.14	FUS	cytosolic	CDS	0.571893173111375
ENSG00000089289.11	IGBP1	cytosolic	CDS	0.170343241631888
ENSG00000089327.10	FXYD5	membrane	CDS	3.19338052296454
ENSG00000089335.16	ZNF302	cytosolic	CDS	0.505050505050505
ENSG00000089597.12	GANAB	membrane	CDS	11.0586406838424
ENSG00000089685.10	BIRC5	cytosolic	CDS	0.486217457886677
ENSG00000089693.6	MLF2	cytosolic	CDS	0.190777281151205
ENSG00000089737.11	DDX24	cytosolic	CDS	0.261987448973375
ENSG00000090054.9	SPTLC1	membrane	CDS	3.77329431695672
ENSG00000090060.13	PAPOLA	cytosolic	CDS	0.0951877313590693
ENSG00000090061.13	CCNK	cytosolic	CDS	0.37374958777619
ENSG00000090273.9	NUDC	cytosolic	CDS	0.0452611568751697
ENSG00000090372.10	STRN4	cytosolic	CDS	0.417101147028154
ENSG00000090447.7	TFAP4	cytosolic	CDS	1.30580018220468
ENSG00000090487.6	SPG21	cytosolic	CDS	0.0368568480023588
ENSG00000090520.6	DNAJB11	membrane	CDS	0.773716079838529
ENSG00000090581.5	GNPTG	membrane	CDS	0.505561172901921
ENSG00000090621.9	PABPC4	cytosolic	CDS	0.15829429817477
ENSG00000090661.7	CERS4	membrane	CDS	7.62684124386252
ENSG00000090776.5	EFNB1	membrane	CDS	1.30819545979223
ENSG00000090861.11	AARS	cytosolic	CDS	0.692773280828411
ENSG00000090863.7	GLG1	membrane	CDS	8.2668793195109
ENSG00000090932.6	DLL3	cytosolic	CDS	2.13795885437676
ENSG00000091039.12	OSBPL8	cytosolic	CDS	0.248015873015873
ENSG00000091127.9	PUS7	cytosolic	CDS	0.185729763194552
ENSG00000091129.15	NRCAM	membrane	CDS	12.4547429398986
ENSG00000091136.9	LAMB1	membrane	CDS	5.55021624219125
ENSG00000091317.7	CMTM6	membrane	CDS	3.40974542103444
ENSG00000091483.6	FH	cytosolic	CDS	0.239207198997608
ENSG00000091651.4	ORC6	cytosolic	CDS	0.0803154205607477
ENSG00000092148.8	HECTD1	cytosolic	CDS	0.387950707439525
ENSG00000092199.13	HNRNPC	cytosolic	CDS	0.191590082032937
ENSG00000092201.5	SUPT16H	cytosolic	CDS	0.738007380073801
ENSG00000092445.7	TYRO3	membrane	CDS	0.720807304180682
ENSG00000092621.7	PHGDH	cytosolic	CDS	0.937792424427357
ENSG00000092931.7	MFSD11	membrane	CDS	2.25394440270473
ENSG00000092964.12	DPYSL2	cytosolic	CDS	2.18596059113301
ENSG00000093009.5	CDC45	cytosolic	CDS	0.193937652636116
ENSG00000093010.7	COMT	membrane	CDS	1.4506911542031
ENSG00000093144.14	ECHDC1	cytosolic	CDS	0.30413111430261
ENSG00000094914.8	AAAS	cytosolic	CDS	0.538461538461538
ENSG00000094975.9	SUCO	membrane	CDS	8.49575212393803
ENSG00000095002.8	MSH2	cytosolic	CDS	0.390890550645819
ENSG00000095059.11	DHPS	cytosolic	CDS	0.223389482581658
ENSG00000095139.9	ARCN1	cytosolic	CDS	0.0490849169062478
ENSG00000095209.7	TMEM38B	membrane	CDS	4.66203769307071
ENSG00000095319.10	NUP188	cytosolic	CDS	0.81419624217119
ENSG00000095739.7	BAMBI	membrane	CDS	2.50323694432456
ENSG00000095787.17	WAC	cytosolic	CDS	1.5306568704627
ENSG00000095906.12	NUBP2	cytosolic	CDS	0.0758725341426404
ENSG00000096384.15	HSP90AB1	cytosolic	CDS	1.68658264539138
ENSG00000096401.7	CDC5L	cytosolic	CDS	1.35861873761676
ENSG00000096696.9	DSP	cytosolic	CDS	0.712927756653992
ENSG00000096746.13	HNRNPH3	cytosolic	CDS	0.578490073380453
ENSG00000097046.8	CDC7	cytosolic	CDS	0.143941376602984
ENSG00000099194.5	SCD	membrane	CDS	2.74150226914884
ENSG00000099204.14	ABLIM1	cytosolic	CDS	0.16627868307283
ENSG00000099219.9	ERMP1	membrane	CDS	12.4233128834356
ENSG00000099341.7	PSMD8	cytosolic	CDS	0.476715909456115
ENSG00000099381.12	SETD1A	cytosolic	CDS	0.323624595469256
ENSG00000099783.7	HNRNPM	cytosolic	CDS	0.207425845260319
ENSG00000099795.2	NDUFB7	cytosolic	CDS	0.0101237630027081
ENSG00000099797.7	TECR	membrane	CDS	0.747418708583757
ENSG00000099804.4	CDC34	cytosolic	CDS	0.396102352847976
ENSG00000099875.10	MKNK2	cytosolic	CDS	0.145126794989306
ENSG00000099904.11	ZDHHC8	membrane	CDS	0.444264943457189
ENSG00000099942.8	CRKL	cytosolic	CDS	0.209923664122137
ENSG00000099956.13	SMARCB1	cytosolic	CDS	0.0537004491310291
ENSG00000099958.10	DERL3	membrane	CDS	1.68516235100699
ENSG00000099995.14	SF3A1	cytosolic	CDS	1.51337400281558
ENSG00000099999.10	RNF215	membrane	CDS	2.32991612301957
ENSG00000100023.13	PPIL2	cytosolic	CDS	0.578368999421631
ENSG00000100029.13	PES1	cytosolic	CDS	0.202248527749688
ENSG00000100030.10	MAPK1	cytosolic	CDS	2.05761316872428
ENSG00000100083.14	GGA1	cytosolic	CDS	0.21636757031946
ENSG00000100109.12	TFIP11	cytosolic	CDS	0.38659793814433
ENSG00000100129.13	EIF3L	cytosolic	CDS	0.0615728548964629
ENSG00000100138.9	NHP2L1	cytosolic	CDS	0.213953717138431
ENSG00000100142.10	POLR2F	cytosolic	CDS	0.108183293408546
ENSG00000100196.6	KDELR3	membrane	CDS	6.11776701503951
ENSG00000100207.14	TCF20	cytosolic	CDS	5.28375733855186
ENSG00000100216.4	TOMM22	cytosolic	CDS	0.139955623826592
ENSG00000100219.12	XBP1	membrane	CDS	0.13971358714635
ENSG00000100225.13	FBXO7	cytosolic	CDS	0.596532653948922
ENSG00000100234.11	TIMP3	membrane	CDS	0.365476525161653
ENSG00000100239.11	PPP6R2	cytosolic	CDS	0.462320850670365
ENSG00000100241.16	SBF1	cytosolic	CDS	0.160537069468768
ENSG00000100242.11	SUN2	membrane	CDS	11.5066751430388
ENSG00000100258.13	LMF2	membrane	CDS	19.0196438406462
ENSG00000100263.9	RHBDD3	membrane	CDS	0.969413337790406
ENSG00000100280.12	AP1B1	cytosolic	CDS	0.482249127847322
ENSG00000100296.9	THOC5	cytosolic	CDS	0.277896536981616
ENSG00000100297.11	MCM5	cytosolic	CDS	1.39198218262806
ENSG00000100300.13	TSPO	cytosolic	CDS	0.125860043631482
ENSG00000100316.11	RPL3	cytosolic	CDS	0.0193617547101797
ENSG00000100320.18	RBFOX2	cytosolic	CDS	0.748072275290597
ENSG00000100321.10	SYNGR1	membrane	CDS	0.462534690101758
ENSG00000100345.16	MYH9	cytosolic	CDS	1.97786998616874
ENSG00000100347.10	SAMM50	cytosolic	CDS	0.237230335829194
ENSG00000100353.13	EIF3D	cytosolic	CDS	0.189742327023073
ENSG00000100372.10	SLC25A17	cytosolic	CDS	4.24499070439992
ENSG00000100379.13	KCTD17	cytosolic	CDS	0.356209926383282
ENSG00000100380.8	ST13	cytosolic	CDS	0.0238265427686443
ENSG00000100403.10	ZC3H7B	cytosolic	CDS	0.446133509583609
ENSG00000100412.11	ACO2	cytosolic	CDS	0.167276529012023
ENSG00000100462.11	PRMT5	cytosolic	CDS	0.242166650192745
ENSG00000100473.11	COCH	membrane	CDS	4.12599822537711
ENSG00000100504.12	PYGL	cytosolic	CDS	0.215222070045001
ENSG00000100564.4	PIGH	membrane	CDS	2.68143398426115
ENSG00000100580.7	TMED8	cytosolic	CDS	0.240054869684499
ENSG00000100596.2	SPTLC2	membrane	CDS	5.10344827586207
ENSG00000100600.10	LGMN	membrane	CDS	6.90272274063658
ENSG00000100603.9	SNW1	cytosolic	CDS	0.17661275329987
ENSG00000100612.9	DHRS7	membrane	CDS	6.04776579352851
ENSG00000100632.6	ERH	cytosolic	CDS	0.105149312023073
ENSG00000100650.11	SRSF5	cytosolic	CDS	0.0334570229332685
ENSG00000100664.6	EIF5	cytosolic	CDS	0.16860360089119
ENSG00000100714.11	MTHFD1	cytosolic	CDS	0.431086097473356
ENSG00000100722.14	ZC3H14	cytosolic	CDS	1.9226996272317
ENSG00000100726.10	TELO2	cytosolic	CDS	0.689655172413793
ENSG00000100749.3	VRK1	cytosolic	CDS	0.430264653352817
ENSG00000100804.14	PSMB5	cytosolic	CDS	0.0242383110744843
ENSG00000100813.10	ACIN1	cytosolic	CDS	0.779596837064261
ENSG00000100814.13	CCNB1IP1	cytosolic	CDS	0.0480034911629937
ENSG00000100823.7	APEX1	cytosolic	CDS	0.155490767735666
ENSG00000100836.6	PABPN1	cytosolic	CDS	0.193370165745856
ENSG00000100888.8	CHD8	cytosolic	CDS	0.53921568627451
ENSG00000100911.9	PSME2	cytosolic	CDS	0.113122171945701
ENSG00000100926.10	TM9SF1	membrane	CDS	9.42047485320398
ENSG00000100934.10	SEC23A	cytosolic	CDS	0.554156171284635
ENSG00000100941.4	PNN	cytosolic	CDS	0.201484623541888
ENSG00000100983.5	GSS	cytosolic	CDS	0.119578215023372
ENSG00000100991.7	TRPC4AP	cytosolic	CDS	0.447594181275643
ENSG00000100994.7	PYGB	cytosolic	CDS	0.122149837133551
ENSG00000100997.14	ABHD12	membrane	CDS	4.39626019494728
ENSG00000101000.4	PROCR	membrane	CDS	1.11798287345385
ENSG00000101057.11	MYBL2	cytosolic	CDS	0.734432377529494
ENSG00000101109.7	STK4	cytosolic	CDS	0.339393939393939
ENSG00000101138.7	CSTF1	cytosolic	CDS	1.58601715487943
ENSG00000101144.8	BMP7	membrane	CDS	0.240115255322555
ENSG00000101146.8	RAE1	cytosolic	CDS	0.48816029143898
ENSG00000101158.8	NELFCD	cytosolic	CDS	0.0743586565869377
ENSG00000101160.9	CTSZ	membrane	CDS	0.388988629563136
ENSG00000101161.6	PRPF6	cytosolic	CDS	0.0699871690190132
ENSG00000101166.11	SLMO2	cytosolic	CDS	0.133070054945055
ENSG00000101187.11	SLCO4A1	membrane	CDS	2.80487804878049
ENSG00000101210.6	EEF1A2	cytosolic	CDS	0.387678122380553
ENSG00000101220.13	C20orf27	cytosolic	CDS	0.122129946262824
ENSG00000101224.13	CDC25B	cytosolic	CDS	0.389821331889551
ENSG00000101255.6	TRIB3	cytosolic	CDS	0.0846740050804403
ENSG00000101266.12	CSNK2A1	cytosolic	CDS	0.140540540540541
ENSG00000101290.9	CDS2	membrane	CDS	10.3566090113175
ENSG00000101294.12	HM13	membrane	CDS	3.40396390589752
ENSG00000101310.10	SEC23B	cytosolic	CDS	2.92241379310345
ENSG00000101337.11	TM9SF4	membrane	CDS	46.7952436194896
ENSG00000101343.10	CRNKL1	cytosolic	CDS	0.644381796214257
ENSG00000101361.10	NOP56	cytosolic	CDS	0.0191052380194237
ENSG00000101367.8	MAPRE1	cytosolic	CDS	0.362743661146123
ENSG00000101412.9	E2F1	cytosolic	CDS	0.0883652430044183
ENSG00000101413.7	RPRD1B	cytosolic	CDS	0.357222594329091
ENSG00000101421.3	CHMP4B	cytosolic	CDS	0.106094542025227
ENSG00000101439.4	CST3	membrane	CDS	0.635975709830954
ENSG00000101444.8	AHCY	cytosolic	CDS	0.129531441598591
ENSG00000101457.8	DNTTIP1	cytosolic	CDS	0.142294220665499
ENSG00000101464.6	PIGU	membrane	CDS	11.999057048562
ENSG00000101473.12	ACOT8	cytosolic	CDS	0.200745626613135
ENSG00000101474.7	APMAP	membrane	CDS	2.70152188159907
ENSG00000101557.10	USP14	cytosolic	CDS	1.73047291691359
ENSG00000101558.9	VAPA	cytosolic	CDS	0.0871670702179177
ENSG00000101773.12	RBBP8	cytosolic	CDS	0.587305172803253
ENSG00000101856.8	PGRMC1	membrane	CDS	1.85435290586747
ENSG00000101868.6	POLA1	cytosolic	CDS	0.224935732647815
ENSG00000101882.5	NKAP	cytosolic	CDS	0.188182160331201
ENSG00000101901.6	ALG13	cytosolic	CDS	0.320102432778489
ENSG00000101911.8	PRPS2	cytosolic	CDS	0.513559215882758
ENSG00000101966.8	XIAP	cytosolic	CDS	0.226204976509483
ENSG00000101972.14	STAG2	cytosolic	CDS	0.746336579594066
ENSG00000101974.10	ATP11C	membrane	CDS	6.50494159928122
ENSG00000102024.13	PLS3	cytosolic	CDS	0.0777302759424796
ENSG00000102038.11	SMARCA1	cytosolic	CDS	0.402010050251256
ENSG00000102054.13	RBBP7	cytosolic	CDS	1.24864604645565
ENSG00000102098.13	SCML2	cytosolic	CDS	0.112391121101433
ENSG00000102100.10	SLC35A2	membrane	CDS	4.32518115942029
ENSG00000102103.11	PQBP1	cytosolic	CDS	0.103372528750485
ENSG00000102119.6	EMD	cytosolic	CDS	0.309119010819165
ENSG00000102181.15	CD99L2	membrane	CDS	1.07642626480086
ENSG00000102225.11	CDK16	cytosolic	CDS	0.216210780370072
ENSG00000102226.5	USP11	cytosolic	CDS	1.89164523355181
ENSG00000102241.7	HTATSF1	cytosolic	CDS	0.172935581495893
ENSG00000102316.12	MAGED2	cytosolic	CDS	0.272187396898713
ENSG00000102317.13	RBM3	cytosolic	CDS	0.0964869452000651
ENSG00000102393.5	GLA	membrane	CDS	0.384351743047395
ENSG00000102471.9	NDFIP2	membrane	CDS	1.2665049851792
ENSG00000102531.12	FNDC3A	cytosolic	CDS	3.3616298811545
ENSG00000102606.13	ARHGEF7	cytosolic	CDS	0.562489013886448
ENSG00000102710.15	SUPT20H	cytosolic	CDS	6.32500810898476
ENSG00000102805.9	CLN5	membrane	CDS	4.26829268292683
ENSG00000102882.7	MAPK3	cytosolic	CDS	0.69559066257958
ENSG00000102898.7	NUTF2	cytosolic	CDS	0.138982076104668
ENSG00000102900.8	NUP93	cytosolic	CDS	0.728688988001759
ENSG00000102978.8	POLR2C	cytosolic	CDS	0.0175168161434978
ENSG00000103035.6	PSMD7	cytosolic	CDS	0.029171528588098
ENSG00000103043.10	VAC14	cytosolic	CDS	0.77720207253886
ENSG00000103064.9	SLC7A6	membrane	CDS	1.98046663049376
ENSG00000103148.11	NPRL3	cytosolic	CDS	0.133766481941525
ENSG00000103160.7	HSDL1	cytosolic	CDS	0.463559103785733
ENSG00000103197.12	TSC2	cytosolic	CDS	0.73842022823898
ENSG00000103202.8	NME4	cytosolic	CDS	0.0950103200864921
ENSG00000103222.14	ABCC1	membrane	CDS	47.8326765686572
ENSG00000103226.13	NOMO3	membrane	CDS	0.932788142090468
ENSG00000103249.13	CLCN7	membrane	CDS	8.05369127516779
ENSG00000103257.4	SLC7A5	membrane	CDS	23.9965419291095
ENSG00000103266.6	STUB1	cytosolic	CDS	0.0622488823496124
ENSG00000103275.14	UBE2I	cytosolic	CDS	0.248185436665886
ENSG00000103335.15	PIEZO1	membrane	CDS	3.15422547185853
ENSG00000103342.8	GSPT1	cytosolic	CDS	0.0409942980658145
ENSG00000103365.11	GGA2	cytosolic	CDS	0.27027027027027
ENSG00000103423.9	DNAJA3	cytosolic	CDS	0.644718067959626
ENSG00000103429.6	BFAR	membrane	CDS	1.39059304703476
ENSG00000103479.10	RBL2	cytosolic	CDS	0.440403466401477
ENSG00000103485.13	QPRT	cytosolic	CDS	0.298477763406626
ENSG00000103495.9	MAZ	cytosolic	CDS	0.118445557901955
ENSG00000103502.9	CDIPT	membrane	CDS	6.66429080541696
ENSG00000103512.10	NOMO1	membrane	CDS	2.76340029827178
ENSG00000103769.5	RAB11A	cytosolic	CDS	0.0330044469149528
ENSG00000103855.13	CD276	membrane	CDS	2.19364599092284
ENSG00000103932.7	RPAP1	cytosolic	CDS	1.08195834460373
ENSG00000103978.11	TMEM87A	membrane	CDS	2.47323735695829
ENSG00000104047.10	DTWD1	cytosolic	CDS	0.339610991046619
ENSG00000104067.12	TJP1	cytosolic	CDS	3.02557704304429
ENSG00000104177.13	MYEF2	cytosolic	CDS	0.0881501070394157
ENSG00000104213.8	PDGFRL	membrane	CDS	0.851426138782461
ENSG00000104267.5	CA2	cytosolic	CDS	0.89079857472228
ENSG00000104290.6	FZD3	membrane	CDS	7.08880923934687
ENSG00000104299.10	INTS9	cytosolic	CDS	1.11145415251621
ENSG00000104331.4	IMPAD1	membrane	CDS	0.115942028985507
ENSG00000104332.7	SFRP1	membrane	CDS	7.01975620008407
ENSG00000104341.12	LAPTM4B	membrane	CDS	8.87650957589558
ENSG00000104368.13	PLAT	membrane	CDS	0.755073147711185
ENSG00000104517.8	UBR5	cytosolic	CDS	0.876788186432856
ENSG00000104549.7	SQLE	membrane	CDS	0.741839762611276
ENSG00000104635.9	SLC39A14	membrane	CDS	19.1769876148622
ENSG00000104687.8	GSR	cytosolic	CDS	0.0664572257129048
ENSG00000104695.8	PPP2CB	cytosolic	CDS	0.343053173241852
ENSG00000104723.16	TUSC3	membrane	CDS	7.83135880749764
ENSG00000104738.12	MCM4	cytosolic	CDS	1.81894208655655
ENSG00000104763.13	ASAH1	membrane	CDS	2.43037446542193
ENSG00000104805.11	NUCB1	membrane	CDS	1.2764701542094
ENSG00000104812.10	GYS1	cytosolic	CDS	0.438340151957919
ENSG00000104824.12	HNRNPL	cytosolic	CDS	0.136890177267028
ENSG00000104825.12	NFKBIB	cytosolic	CDS	0.932964754664824
ENSG00000104835.10	SARS2	cytosolic	CDS	0.147443200857851
ENSG00000104852.10	SNRNP70	cytosolic	CDS	0.0155578460162191
ENSG00000104853.11	CLPTM1	membrane	CDS	39.2480912341742
ENSG00000104870.8	FCGRT	membrane	CDS	0.843005497861943
ENSG00000104886.5	PLEKHJ1	cytosolic	CDS	0.202229013122416
ENSG00000104889.4	RNASEH2A	cytosolic	CDS	0.0861326442721792
ENSG00000104897.5	SF3A2	cytosolic	CDS	0.294750258902254
ENSG00000104904.8	OAZ1	cytosolic	CDS	0.365692615040802
ENSG00000104960.11	PTOV1	cytosolic	CDS	0.242153301667132
ENSG00000104964.10	AES	cytosolic	CDS	0.03043634653164
ENSG00000104969.5	SGTA	cytosolic	CDS	0.299892226231198
ENSG00000104973.10	MED25	cytosolic	CDS	0.596177450464668
ENSG00000104980.3	TIMM44	cytosolic	CDS	0.212421606311956
ENSG00000105063.14	PPP6R1	cytosolic	CDS	0.478175576262874
ENSG00000105135.11	ILVBL	membrane	CDS	4.16145537237067
ENSG00000105171.5	POP4	cytosolic	CDS	0.0363683039534486
ENSG00000105176.13	URI1	cytosolic	CDS	0.333451894006758
ENSG00000105193.4	RPS16	cytosolic	CDS	0.0425991547178963
ENSG00000105197.6	TIMM50	cytosolic	CDS	0.264346522906563
ENSG00000105202.3	FBL	cytosolic	CDS	0.0701156303455613
ENSG00000105220.10	GPI	cytosolic	CDS	0.688942473303479
ENSG00000105221.12	AKT2	cytosolic	CDS	0.113442994895065
ENSG00000105223.14	PLD3	membrane	CDS	11.140389401259
ENSG00000105258.4	POLR2I	cytosolic	CDS	0.0484551362444419
ENSG00000105281.8	SLC1A5	membrane	CDS	16.4663358099773
ENSG00000105290.7	APLP1	membrane	CDS	1.73564753004005
ENSG00000105323.12	HNRNPUL1	cytosolic	CDS	0.929790391393063
ENSG00000105364.9	MRPL4	cytosolic	CDS	0.299862225463976
ENSG00000105372.2	RPS19	cytosolic	CDS	0.00196245359030884
ENSG00000105401.2	CDC37	cytosolic	CDS	0.0986474909789466
ENSG00000105404.6	RABAC1	membrane	CDS	0.354488558576178
ENSG00000105409.11	ATP1A3	membrane	CDS	27.5794208602755
ENSG00000105426.10	PTPRS	membrane	CDS	21.6009557945042
